"114年02月21日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"台灣旗艦動能50指數","5,536.56","+","49.03","0.89","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","50,233.78","+","507.20","1.02","",
"金融類日報酬反向一倍指數","3,380.64","-","17.33","-0.51","",
"漲升股利150指數","10,337.65","+","95.88","0.94","",
"藍籌30指數","11,485.07","+","120.73","1.06","",
"工業菁英30指數","11,833.89","+","113.70","0.97","",
"低波動股利精選30指數","8,682.06","+","62.89","0.73","",
"中小型A級動能50指數","23,536.30","+","113.72","0.49","",
"特選高息低波指數","10,353.65","+","94.55","0.92","",
"臺灣永續指數","12,430.32","+","123.24","1.00","",
"價值投資指數","8,398.10","+","79.50","0.96","",
"存股雙十等權重指數","10,136.97","+","45.58","0.45","",
"特選大蘋果指數","11,694.45","+","114.04","0.98","",
"中小型300指數","12,122.03","+","116.01","0.97","",
"臺灣500指數","11,901.31","+","115.57","0.98","",
"臺灣勞工權益指數","10,129.14","+","71.77","0.71","",
"微波高息精選20指數","8,782.04","+","67.47","0.77","",
"特選世代行動通訊指數","9,831.07","+","102.40","1.05","",
"智慧投資多因子30指數","7,770.80","+","46.14","0.60","",
"臺股期貨指數","12,855.64","+","112.07","0.88","",
"特選價值成長指數","10,337.83","+","35.23","0.34","",
"臺灣上櫃永續指數","7,751.47","+","80.25","1.05","",
"特選台股領航指數","11,949.83","+","95.69","0.81","",
"特選Smart多因子指數","9,595.19","+","92.79","0.98","",
"特選ESG高股息指數","7,283.63","+","62.64","0.87","",
"特選上櫃ESG成長指數","5,362.89","+","76.31","1.44","",
"特選上櫃ESG電子菁英指數","5,525.45","+","67.70","1.24","",
"臺灣優息存股指數","5,552.69","+","45.30","0.82","",
"特選上櫃ESG永續高股息指數","7,420.17","+","115.67","1.58","",
"特選臺灣金融高股息存股指數","6,943.50","+","23.05","0.33","",
"特選臺灣產業龍頭存股等權重指數","6,903.73","+","63.61","0.93","",
"上櫃ESG 30指數","6,789.79","+","61.91","0.92","",
"臺灣ESG低碳50指數","8,233.17","+","89.36","1.10","",
"臺灣創新板指數","9,651.90","-","59.77","-0.62","",
"特選上櫃ESG龍頭指數","6,367.80","+","95.03","1.51","",
"漲升股利精選高息50指數","5,907.96","+","35.40","0.60","",
"臺灣市值動能50指數","5,203.29","+","49.05","0.95","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","5,213.73","+","50.99","0.99","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","39,882.83","+","396.90","1.01","",
"發行量加權股價報酬指數","52,472.84","+","536.88","1.03","",
"臺灣公司治理100報酬指數","20,640.33","+","226.63","1.11","",
"臺灣50報酬指數","44,303.54","+","510.97","1.17","",
"臺灣50權重上限30%報酬指數","38,562.18","+","389.83","1.02","",
"臺灣中型100報酬指數","41,901.92","+","383.66","0.92","",
"臺灣資訊科技股報酬指數","83,195.91","+","1,010.45","1.23","",
"臺灣發達報酬指數","21,125.30","+","230.29","1.10","",
"臺灣高股息報酬指數","29,227.59","+","262.84","0.91","",
"臺灣就業99報酬指數","23,111.39","+","207.05","0.90","",
"臺灣高薪100報酬指數","19,804.63","+","148.68","0.76","",
"未含金融電子報酬指數","34,520.13","+","304.04","0.89","",
"小型股300報酬指數","16,735.08","+","125.42","0.76","",
"水泥類報酬指數","338.81","+","2.70","0.80","",
"食品類報酬指數","3,678.36","+","27.61","0.76","",
"塑膠類報酬指數","225.98","+","2.95","1.32","",
"紡織纖維類報酬指數","1,107.88","+","20.36","1.87","",
"電機機械類報酬指數","673.93","+","6.12","0.92","",
"電器電纜類報酬指數","163.97","-","2.11","-1.27","",
"化學生技醫療類報酬指數","238.11","+","1.55","0.66","",
"化學類報酬指數","304.36","+","0.83","0.27","",
"生技醫療類報酬指數","119.19","+","1.01","0.85","",
"玻璃陶瓷類報酬指數","60.26","+","0.20","0.33","",
"造紙類報酬指數","470.86","+","2.11","0.45","",
"鋼鐵類報酬指數","246.33","+","2.15","0.88","",
"橡膠類報酬指數","477.54","+","4.62","0.98","",
"汽車類報酬指數","648.06","+","6.32","0.98","",
"電子工業類報酬指數","2,612.36","+","29.75","1.15","",
"半導體類報酬指數","1,257.11","+","16.05","1.29","",
"電腦及週邊設備類報酬指數","663.64","+","7.17","1.09","",
"光電類報酬指數","65.42","+","0.08","0.12","",
"通信網路類報酬指數","381.31","+","3.88","1.03","",
"電子零組件類報酬指數","476.06","+","4.51","0.96","",
"電子通路類報酬指數","657.78","+","4.37","0.67","",
"資訊服務類報酬指數","618.21","+","2.71","0.44","",
"其他電子類報酬指數","296.63","+","2.03","0.69","",
"建材營造類報酬指數","1,242.68","+","17.88","1.46","",
"航運類報酬指數","398.57","-","0.95","-0.24","",
"觀光餐旅類報酬指數","178.13","+","0.86","0.49","",
"金融保險類報酬指數","3,998.87","+","20.28","0.51","",
"貿易百貨類報酬指數","474.11","+","5.69","1.21","",
"油電燃氣類報酬指數","95.49","+","1.62","1.73","",
"綠能環保類報酬指數","119.41","-","0.06","-0.05","",
"數位雲端類報酬指數","68.78","+","0.25","0.36","",
"運動休閒類報酬指數","107.94","+","2.35","2.23","",
"居家生活類報酬指數","140.72","+","3.94","2.88","",
"其他類報酬指數","612.33","+","5.27","0.87","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,619.95","+","45.69","1.00","",
"臺灣中小型公司治理報酬指數","14,929.64","+","149.82","1.01","",
"臺灣IPO報酬指數","7,806.27","+","13.65","0.18","",
"智慧中立報酬指數","4,853.11","+","13.44","0.28","",
"加權指數掩護性臺指買權價外5%報酬指數","10,348.40","+","96.77","0.94","",
"臺灣5G報酬指數","14,506.57","+","154.64","1.08","",
"臺灣企業社會責任中小型報酬指數","15,463.94","+","186.68","1.22","",
"特選臺灣電動車代表報酬指數","12,336.96","+","109.03","0.89","",
"臺灣科技龍頭通訊報酬指數","12,299.34","+","143.91","1.18","",
"臺灣全市場報酬指數","9,417.06","+","92.88","1.00","",
"臺灣全市場半導體報酬指數","9,652.94","+","102.89","1.08","",
"臺灣智慧移動與電動車報酬指數","6,932.68","+","76.30","1.11","",
"特選小資高價30報酬指數","9,557.57","+","88.72","0.94","",
"特選臺灣綠能及電動車報酬指數","7,294.70","+","71.91","1.00","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,737.83","+","93.88","1.09","",
"臺灣全市場半導體精選30報酬指數","7,426.63","+","89.16","1.22","",
"特選臺灣高股息30報酬指數","7,086.97","+","47.52","0.68","",
"臺灣友善環境報酬指數","8,286.47","+","83.14","1.01","",
"台灣永續價值報酬指數","7,318.89","+","71.43","0.99","",
"特選臺灣IC設計報酬指數","5,650.72","+","53.08","0.95","",
"特選臺灣環境永續高股息報酬指數","9,553.98","+","29.79","0.31","",
"臺灣友善環境50報酬指數","6,894.53","+","68.50","1.00","",
"特選臺灣IC設計產業代表報酬指數","7,188.24","+","43.56","0.61","",
"特選臺灣綠能報酬指數","6,047.22","+","52.60","0.88","",
"特選臺灣智慧50報酬指數","6,434.16","+","59.21","0.93","",
"臺灣晶圓製造報酬指數","7,274.93","+","86.02","1.20","",
"臺灣精選高息報酬指數","7,652.81","+","80.85","1.07","",
"臺灣多因子優選高股息30報酬指數","10,333.40","+","78.40","0.76","",
"特選臺灣優利高填息30報酬指數","9,249.52","+","85.67","0.93","",
"特選臺灣科技優息報酬指數","10,085.83","+","122.79","1.23","",
"臺灣半導體收益報酬指數","7,817.03","+","101.81","1.32","",
"臺灣優選成長高股息報酬指數","8,665.44","+","95.30","1.11","",
"特選臺灣ESG低碳高息40報酬指數","9,273.28","+","63.25","0.69","",
"臺灣優選多因子30報酬指數","9,473.89","+","54.43","0.58","",
"臺灣創新科技50報酬指數","8,562.08","+","101.07","1.19","",
"臺灣全市場新經濟產業報酬指數","5,304.75","+","84.17","1.61","",
"臺灣ESG永續高股息等權重報酬指數","6,901.07","+","63.17","0.92","",
"臺灣永續高息中小型報酬指數","6,110.36","+","63.43","1.05","",
"特選臺灣高息優質成長報酬指數","6,407.76","+","43.34","0.68","",
"特選臺灣高息動能報酬指數","7,005.24","+","64.64","0.93","",
"臺灣電子成長高息等權重報酬指數","6,355.40","+","36.02","0.57","",
"特選臺灣優利成長報酬指數","5,429.42","+","66.57","1.24","",
"臺灣價值高息報酬指數","5,917.39","+","40.92","0.70","",
"特選臺灣IC設計動能報酬指數","5,286.93","+","52.90","1.01","",
"臺灣科技高股息報酬指數","5,692.64","+","40.63","0.72","",
"臺灣趨勢動能高股息報酬指數","6,167.61","+","35.86","0.58","",
"特選臺灣科技高息成長報酬指數","5,695.18","+","74.88","1.33","",
"特選臺灣AI優息動能報酬指數","5,332.11","+","64.45","1.22","",
"臺灣優選AI 50報酬指數","5,210.64","+","45.40","0.88","",
"臺灣AI供應鏈聯盟報酬指數","5,738.48","+","62.71","1.10","",
"台灣旗艦動能50報酬指數","5,568.88","+","49.31","0.89","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","15,301.65","+","141.92","0.94","",
"藍籌30報酬指數","15,718.74","+","165.23","1.06","",
"工業菁英30報酬指數","16,395.62","+","157.53","0.97","",
"低波動股利精選30報酬指數","12,098.50","+","87.64","0.73","",
"中小型A級動能50報酬指數","29,510.14","+","142.58","0.49","",
"特選高息低波報酬指數","15,817.61","+","144.45","0.92","",
"臺灣永續報酬指數","16,979.53","+","168.35","1.00","",
"價值投資報酬指數","12,217.06","+","115.66","0.96","",
"存股雙十等權重報酬指數","14,196.96","+","63.85","0.45","",
"特選大蘋果報酬指數","15,117.64","+","147.43","0.98","",
"中小型300報酬指數","15,078.31","+","144.30","0.97","",
"臺灣500報酬指數","14,827.85","+","143.99","0.98","",
"臺灣勞工權益報酬指數","13,532.66","+","95.90","0.71","",
"微波高息精選20報酬指數","11,192.08","+","85.98","0.77","",
"特選世代行動通訊報酬指數","11,978.01","+","124.76","1.05","",
"智慧投資多因子30報酬指數","10,067.27","+","59.77","0.60","",
"特選大蘋果報酬正向兩倍指數","41,395.40","+","799.59","1.97","",
"特選大蘋果報酬反向一倍指數","3,329.42","-","33.11","-0.98","",
"特選價值成長報酬指數","13,853.10","+","47.20","0.34","",
"臺灣上櫃永續報酬指數","9,325.68","+","96.87","1.05","",
"特選台股領航報酬指數","14,915.98","+","119.44","0.81","",
"特選Smart多因子報酬指數","11,350.82","+","109.77","0.98","",
"特選ESG高股息報酬指數","9,506.95","+","81.76","0.87","",
"特選上櫃ESG成長報酬指數","6,051.91","+","86.12","1.44","",
"特選上櫃ESG電子菁英報酬指數","6,314.01","+","77.36","1.24","",
"臺灣優息存股報酬指數","6,561.25","+","53.52","0.82","",
"特選上櫃ESG永續高股息報酬指數","8,425.63","+","131.34","1.58","",
"特選臺灣金融高股息存股報酬指數","7,645.89","+","25.38","0.33","",
"特選臺灣產業龍頭存股等權重報酬指數","7,557.01","+","69.63","0.93","",
"上櫃ESG 30報酬指數","7,297.51","+","66.54","0.92","",
"臺灣ESG低碳50報酬指數","8,868.47","+","96.26","1.10","",
"臺灣創新板報酬指數","9,765.20","-","60.46","-0.62","",
"特選上櫃ESG龍頭報酬指數","6,595.45","+","98.43","1.52","",
"漲升股利精選高息50報酬指數","6,244.20","+","37.43","0.60","",
"臺灣市值動能50報酬指數","5,223.60","+","49.24","0.95","",
"臺灣護城河概念優選50報酬指數","5,222.14","+","51.07","0.99","",
"114年02月21日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","371,375,149,867","3,568,330,330","2,329,264",
"2.台灣存託憑證","391,945,919","51,707,835","10,057",
"3.受益憑證","0","0","0",
"4.ETF","25,492,505,925","1,213,676,460","318,452",
"5.受益證券","16,671,300","1,621,000","28",
"6.變更交易股票","8,029,336","1,345,059","1,074",
"7.認購(售)權證","2,469,327,360","2,319,891,000","79,292",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","5,776,800","734,000","100",
"14.創新板股票","530,137,433","3,331,611","3,314",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","371,913,316,636","3,573,007,000","2,333,652",
"總計(1~15)","400,289,543,940","7,160,637,295","2,741,581",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","6,361(16)","671(10)",
"下跌(跌停)","4,673(38)","266(0)",
"持平","1,035","91",
"未成交","21,088","3",
"無比價","3,493","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年02月21日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","9,097,283","16,607","1,795,160,598","196.50","197.95","195.90","197.95","+","1.40","197.90","60","197.95","101","0.00",
="0051","元大中型100","67,833","395","5,452,970","79.70","80.60","79.70","80.50","+","0.50","80.45","2","80.55","1","0.00",
="0052","富邦科技","821,280","1,355","162,442,505","196.40","198.10","196.25","197.95","+","1.55","197.90","46","197.95","8","0.00",
="0053","元大電子","12,420","100","1,308,849","104.80","105.80","104.80","105.70","+","0.45","105.25","1","105.70","1","0.00",
="0055","元大MSCI金融","125,949","190","3,652,950","28.97","29.03","28.94","29.02","+","0.05","29.01","1","29.04","1","0.00",
="0056","元大高股息","24,015,382","14,702","887,136,001","36.84","37.00","36.83","37.00","+","0.17","36.99","175","37.00","295","0.00",
="0057","富邦摩台","17,242","104","2,533,326","145.65","147.25","145.65","147.20","+","1.45","147.05","1","147.45","20","0.00",
="0061","元大寶滬深","639,514","383","12,660,192","19.65","19.88","19.64","19.82","+","0.23","19.82","2","19.84","7","0.00",
="006203","元大MSCI台灣","7,957","107","729,669","91.10","92.15","91.10","91.90","+","0.40","92.10","1","92.25","1","0.00",
="006204","永豐臺灣加權","5,008","112","589,477","117.60","118.30","117.20","118.15","+","0.65","118.10","1","118.75","15","0.00",
="006205","富邦上証","548,729","377","18,393,826","33.19","33.70","33.19","33.61","+","0.42","33.61","166","33.62","1","0.00",
="006206","元大上證50","188,837","129","5,979,305","31.30","31.78","31.30","31.69","+","0.41","31.70","1","31.71","1","0.00",
="006207","復華滬深","391,281","47","10,053,011","25.62","25.83","25.53","25.76","+","0.33","25.75","3","25.76","5","0.00",
="006208","富邦台50","5,947,383","10,148","689,947,142","115.40","116.30","115.20","116.15","+","0.65","116.15","31","116.20","91","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.51","5","7.56","3","0.00",
="00631L","元大台灣50正2","4,698,252","5,361","1,170,980,299","245.60","250.50","245.15","250.45","+","4.55","250.40","1","250.45","20","0.00",
="00632R","元大台灣50反1","26,271,406","5,371","585,885,649","22.45","22.47","22.24","22.26","-","0.17","22.25","518","22.26","120","0.00",
="00633L","富邦上証正2","7,274,996","1,584","291,270,453","39.80","40.38","39.54","40.20","+","0.64","40.19","2","40.20","178","0.00",
="00634R","富邦上証反1","125,000","24","498,550","4.01","4.01","3.97","3.99","-","0.03","3.98","1","3.99","694","0.00",
="00635U","期元大S&P黃金","1,276,279","1,015","42,379,398","33.30","33.36","33.08","33.10","-","0.24","33.09","6","33.10","52","0.00",
="00636","國泰中國A50","1,972,112","608","45,888,649","23.05","23.39","23.05","23.30","+","0.25","23.30","164","23.33","18","0.00",
="00636K","國泰中國A50+U","200","2","1,432","7.16","7.16","7.16","7.16","+","0.11","7.13","10","7.17","10","0.00",
="00637L","元大滬深300正2","90,919,877","9,341","1,475,868,177","16.15","16.38","16.05","16.29","+","0.25","16.29","442","16.30","196","0.00",
="00638R","元大滬深300反1","993,000","87","8,380,040","8.46","8.49","8.41","8.42","-","0.06","8.42","13","8.44","261","0.00",
="00639","富邦深100","2,596,521","631","32,200,428","12.28","12.50","12.28","12.47","+","0.24","12.47","14","12.48","55","0.00",
="00640L","富邦日本正2","343,953","168","18,167,487","52.80","53.20","52.45","52.85","-","0.15","52.85","162","52.90","9","0.00",
="00641R","富邦日本反1","1,114,448","56","6,775,082","6.07","6.10","6.06","6.07"," ","0.00","6.07","98","6.08","557","0.00",
="00642U","期元大S&P石油","1,410,188","431","24,716,197","17.56","17.57","17.48","17.48","+","0.13","17.48","775","17.49","5","0.00",
="00643","群益深証中小","4,397,614","421","61,666,004","13.88","14.12","13.87","14.10","+","0.28","14.10","46","14.11","100","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.15","2","3.16","1","0.00",
="00645","富邦日本","279,799","193","10,549,467","37.72","37.79","37.56","37.69","-","0.06","37.69","174","37.72","2","0.00",
="00646","元大S&P500","5,694,271","4,152","356,573,052","62.65","62.70","62.50","62.60","-","0.20","62.55","10","62.60","254","0.00",
="00647L","元大S&P500正2","310,531","153","32,165,908","103.80","103.80","103.50","103.60","-","0.45","103.60","3","103.65","130","0.00",
="00648R","元大S&P500反1","846,520","40","4,273,436","5.05","5.06","5.04","5.04"," ","0.00","5.04","941","5.05","507","0.00",
="00650L","復華香港正2","27,433,822","3,481","437,792,249","15.79","16.24","15.67","16.24","+","0.81","16.23","47","16.24","1,001","0.00",
="00651R","復華香港反1","4,840,813","549","31,394,862","6.52","6.54","6.43","6.43","-","0.17","6.43","257","6.44","43","0.00",
="00652","富邦印度","487,542","600","17,465,389","35.86","35.93","35.74","35.76","-","0.10","35.76","25","35.77","4","0.00",
="00653L","富邦印度正2","740,078","406","38,441,104","52.15","52.35","51.70","51.75","-","0.60","51.75","99","51.80","4","0.00",
="00654R","富邦印度反1","38,145","9","266,620","6.97","7.00","6.97","7.00","+","0.02","6.99","10","7.00","25","0.00",
="00655L","國泰中國A50正2","8,486,005","1,006","229,521,471","26.83","27.32","26.72","27.16","+","0.44","27.16","75","27.17","379","0.00",
="00656R","國泰中國A50反1","381,006","26","2,842,554","7.49","7.49","7.42","7.43","-","0.08","7.43","405","7.45","200","0.00",
="00657","國泰日經225","531,843","119","24,328,588","45.61","45.90","45.54","45.85","+","0.19","45.82","100","45.83","5","0.00",
="00657K","國泰日經225+U","200","2","2,800","14.00","14.00","14.00","14.00","+","0.09","13.98","10","14.02","10","0.00",
="00660","元大歐洲50","12,827","109","503,567","39.35","39.35","39.25","39.25","+","0.05","39.25","15","39.35","3","0.00",
="00661","元大日經225","192,269","185","9,556,408","49.63","49.85","49.50","49.81","+","0.14","49.73","105","49.77","1","0.00",
="00662","富邦NASDAQ","3,285,719","2,198","305,518,956","93.00","93.10","92.90","92.90","-","0.10","92.85","267","92.90","7","0.00",
="00663L","國泰臺灣加權正2","4,064","8","926,730","227.95","228.30","227.95","228.30","X","0.00","228.45","15","228.90","57","0.00",
="00664R","國泰臺灣加權反1","12,596,793","818","45,347,100","3.63","3.63","3.59","3.60","-","0.03","3.59","716","3.60","1,524","0.00",
="00665L","富邦琤肭磪囓2","76,349,429","7,113","868,166,423","11.27","11.57","11.17","11.57","+","0.57","11.56","51","11.57","277","0.00",
="00666R","富邦琤肭磪齯1","1,417,505","297","14,717,189","10.52","10.52","10.31","10.31","-","0.24","10.30","113","10.31","8","0.00",
="00668","國泰美國道瓊","122,090","173","6,422,330","52.60","52.65","52.55","52.55","-","0.45","52.55","13","52.65","163","0.00",
="00668K","國泰美國道瓊+U","200","2","3,210","16.05","16.05","16.05","16.05","-","0.16","16.03","12","16.07","9","0.00",
="00669R","國泰美國道瓊反1","3,028,324","197","19,626,364","6.48","6.49","6.48","6.49","+","0.05","6.48","702","6.49","1,586","0.00",
="00670L","富邦NASDAQ正2","973,644","839","139,470,673","143.40","143.50","143.00","143.05","-","0.65","143.05","70","143.10","8","0.00",
="00671R","富邦NASDAQ反1","3,728,335","170","12,549,826","3.37","3.37","3.36","3.37"," ","0.00","3.36","4,876","3.37","1,248","0.00",
="00673R","期元大S&P原油反1","10,810,464","906","75,083,713","6.94","6.96","6.92","6.96","-","0.05","6.96","33","6.97","7,878","0.00",
="00674R","期元大S&P黃金反1","937,106","168","8,158,806","8.70","8.75","8.68","8.75","+","0.06","8.73","442","8.75","185","0.00",
="00675L","富邦臺灣加權正2","4,050,841","3,172","402,562,722","97.95","99.95","97.70","99.85","+","1.70","99.85","66","99.90","26","0.00",
="00676R","富邦臺灣加權反1","1,386,670","358","16,712,721","12.14","12.15","12.02","12.03","-","0.11","12.02","161","12.03","399","0.00",
