"114年01月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"特選臺灣智能車供應鏈聯盟報酬指數","8,847.73","+","130.37","1.50","",
"臺灣全市場半導體精選30報酬指數","7,339.92","+","120.52","1.67","",
"特選臺灣高股息30報酬指數","6,949.49","+","37.24","0.54","",
"臺灣友善環境報酬指數","8,271.31","+","40.00","0.49","",
"台灣永續價值報酬指數","7,323.48","+","52.95","0.73","",
"特選臺灣IC設計報酬指數","5,453.30","+","109.20","2.04","",
"特選臺灣環境永續高股息報酬指數","9,052.67","-","30.68","-0.34","",
"臺灣友善環境50報酬指數","6,948.58","+","66.86","0.97","",
"特選臺灣IC設計產業代表報酬指數","7,009.39","+","128.15","1.86","",
"特選臺灣綠能報酬指數","5,768.67","+","17.63","0.31","",
"特選臺灣智慧50報酬指數","6,489.43","+","30.39","0.47","",
"臺灣晶圓製造報酬指數","7,214.83","+","90.47","1.27","",
"臺灣精選高息報酬指數","7,545.83","+","36.43","0.49","",
"臺灣多因子優選高股息30報酬指數","10,127.64","-","25.61","-0.25","",
"特選臺灣優利高填息30報酬指數","9,144.57","+","3.88","0.04","",
"特選臺灣科技優息報酬指數","9,785.22","+","98.00","1.01","",
"臺灣半導體收益報酬指數","7,631.82","+","106.56","1.42","",
"臺灣優選成長高股息報酬指數","8,406.55","+","50.14","0.60","",
"特選臺灣ESG低碳高息40報酬指數","8,978.12","+","28.18","0.31","",
"臺灣優選多因子30報酬指數","9,322.41","-","22.25","-0.24","",
"臺灣創新科技50報酬指數","8,657.33","+","137.11","1.61","",
"臺灣全市場新經濟產業報酬指數","5,057.97","-","10.03","-0.20","",
"臺灣ESG永續高股息等權重報酬指數","6,537.34","-","10.03","-0.15","",
"臺灣永續高息中小型報酬指數","5,844.60","-","25.30","-0.43","",
"特選臺灣高息優質成長報酬指數","6,232.44","+","8.98","0.14","",
"特選臺灣高息動能報酬指數","6,861.84","-","17.40","-0.25","",
"臺灣電子成長高息等權重報酬指數","6,168.52","+","28.64","0.47","",
"特選臺灣優利成長報酬指數","5,320.27","+","4.41","0.08","",
"臺灣價值高息報酬指數","5,844.10","+","15.76","0.27","",
"特選臺灣IC設計動能報酬指數","5,151.07","+","84.90","1.68","",
"臺灣科技高股息報酬指數","5,419.94","+","9.57","0.18","",
"臺灣趨勢動能高股息報酬指數","6,034.23","+","18.52","0.31","",
"特選臺灣科技高息成長報酬指數","5,529.97","+","40.29","0.73","",
"特選臺灣AI優息動能報酬指數","5,219.00","+","52.05","1.01","",
"臺灣優選AI 50報酬指數","5,149.81","+","28.96","0.57","",
"臺灣AI供應鏈聯盟報酬指數","5,901.51","+","66.32","1.14","",
"台灣旗艦動能50報酬指數","5,479.05","+","83.26","1.54","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,920.45","+","64.71","0.44","",
"藍籌30報酬指數","15,790.66","+","177.92","1.14","",
"工業菁英30報酬指數","16,043.01","+","92.84","0.58","",
"低波動股利精選30報酬指數","11,597.39","-","84.98","-0.73","",
"中小型A級動能50報酬指數","29,524.61","+","479.28","1.65","",
"特選高息低波報酬指數","15,310.02","-","66.16","-0.43","",
"臺灣永續報酬指數","17,007.31","+","116.69","0.69","",
"價值投資報酬指數","11,520.13","-","28.28","-0.24","",
"存股雙十等權重報酬指數","14,063.57","+","142.45","1.02","",
"特選大蘋果報酬指數","15,348.70","+","263.63","1.75","",
"中小型300報酬指數","14,422.13","+","13.50","0.09","",
"臺灣500報酬指數","14,702.78","+","70.40","0.48","",
"臺灣勞工權益報酬指數","13,201.22","+","132.59","1.01","",
"微波高息精選20報酬指數","10,777.87","-","36.46","-0.34","",
"特選世代行動通訊報酬指數","11,615.38","+","31.87","0.28","",
"智慧投資多因子30報酬指數","9,865.02","-","47.92","-0.48","",
"特選大蘋果報酬正向兩倍指數","43,073.60","+","1,454.68","3.50","",
"特選大蘋果報酬反向一倍指數","3,308.23","-","58.84","-1.75","",
"特選價值成長報酬指數","13,560.96","+","1.35","0.01","",
"臺灣上櫃永續報酬指數","9,169.58","+","120.54","1.33","",
"特選台股領航報酬指數","15,272.43","+","229.86","1.53","",
"特選Smart多因子報酬指數","11,396.75","+","88.51","0.78","",
"特選ESG高股息報酬指數","9,275.91","+","111.24","1.21","",
"特選上櫃ESG成長報酬指數","6,101.43","+","107.89","1.80","",
"特選上櫃ESG電子菁英報酬指數","6,358.55","+","109.48","1.75","",
"臺灣優息存股報酬指數","6,335.07","-","31.41","-0.49","",
"特選上櫃ESG永續高股息報酬指數","8,469.42","+","169.42","2.04","",
"特選臺灣金融高股息存股報酬指數","7,512.87","-","21.23","-0.28","",
"特選臺灣產業龍頭存股等權重報酬指數","7,395.84","-","27.01","-0.36","",
"上櫃ESG 30報酬指數","7,259.42","+","87.75","1.22","",
"臺灣ESG低碳50報酬指數","8,849.40","+","102.45","1.17","",
"臺灣創新板報酬指數","8,657.44","-","91.81","-1.05","",
"特選上櫃ESG龍頭報酬指數","6,555.85","+","63.60","0.98","",
"漲升股利精選高息50報酬指數","6,056.63","+","11.92","0.20","",
"臺灣市值動能50報酬指數","5,302.05","+","69.18","1.32","",
"114年01月07日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","402,391,776,330","3,264,101,821","2,271,334",
"2.台灣存託憑證","662,564,643","69,574,483","13,853",
"3.受益憑證","0","0","0",
"4.ETF","32,787,354,691","1,366,668,054","370,388",
"5.受益證券","40,047,092","2,911,075","166",
"6.變更交易股票","7,450,619","824,549","876",
"7.認購(售)權證","2,830,602,670","2,708,770,000","85,660",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","8,802,030","737,000","201",
"14.創新板股票","336,108,368","3,506,371","2,452",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","402,735,335,317","3,268,432,741","2,274,662",
"總計(1~15)","439,064,706,443","7,417,093,353","2,744,930",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","7,082(5)","274(4)",
"下跌(跌停)","5,051(61)","696(1)",
"持平","817","61",
"未成交","19,988","0",
"無比價","3,248","0",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年01月07日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","16,788,119","19,592","3,443,887,469","204.95","206.00","204.25","204.40","+","2.25","204.40","60","204.45","76","0.00",
="0051","元大中型100","122,002","281","9,509,037","77.80","78.35","77.50","77.75","+","0.05","77.70","1","77.75","2","0.00",
="0052","富邦科技","1,933,156","2,735","394,590,949","204.95","204.95","202.95","203.70","+","3.75","203.70","14","203.80","3","0.00",
="0053","元大電子","33,306","135","3,607,294","108.55","108.55","108.05","108.05","+","1.35","107.40","14","108.05","9","0.00",
="0055","元大MSCI金融","201,363","352","5,723,427","28.50","28.55","28.33","28.42","+","0.02","28.41","3","28.42","1","0.00",
="0056","元大高股息","41,543,251","20,468","1,551,756,002","37.45","37.48","37.28","37.30","+","0.08","37.30","308","37.32","3","0.00",
="0057","富邦摩台","38,734","139","5,812,979","150.75","150.75","149.20","149.20","+","1.20","149.20","19","149.85","20","0.00",
="0061","元大寶滬深","434,419","296","8,052,685","18.73","18.73","18.45","18.51","-","0.08","18.51","1","18.53","10","0.00",
="006203","元大MSCI台灣","15,591","112","1,495,665","96.05","96.25","95.80","95.85","+","1.15","95.10","10","95.75","11","0.00",
="006204","永豐臺灣加權","5,179","99","614,768","118.60","119.00","118.55","118.55","+","0.65","118.55","1","118.90","2","0.00",
="006205","富邦上証","1,096,532","781","34,813,997","31.82","31.87","31.66","31.76","-","0.08","31.76","201","31.80","1","0.00",
="006206","元大上證50","222,374","169","6,731,402","30.42","30.42","30.14","30.21","-","0.21","30.21","41","30.23","14","0.00",
="006207","復華滬深","107,155","96","2,583,834","24.12","24.20","24.01","24.08","-","0.10","24.08","49","24.09","5","0.00",
="006208","富邦台50","17,892,397","19,148","2,128,647,348","119.00","119.60","118.25","118.25","+","1.25","118.25","29","118.30","4","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.14","5","7.19","5","0.00",
="00631L","元大台灣50正2","6,530,958","7,090","1,674,709,249","257.75","258.05","254.05","254.05","+","2.90","254.00","27","254.05","63","0.00",
="00632R","元大台灣50反1","22,035,812","4,637","486,729,543","22.05","22.18","22.02","22.17","-","0.18","22.17","901","22.18","34","0.00",
="00633L","富邦上証正2","8,549,582","1,533","320,385,054","37.81","37.81","37.25","37.49","-","0.01","37.49","35","37.50","13","0.00",
="00634R","富邦上証反1","594,500","24","2,467,777","4.14","4.17","4.14","4.17"," ","0.00","4.15","3","4.16","200","0.00",
="00635U","期元大S&P黃金","253,362","208","7,622,535","30.10","30.12","30.06","30.12","+","0.02","30.12","102","30.13","2","0.00",
="00636","國泰中國A50","1,563,088","459","34,746,422","22.41","22.41","22.15","22.23","-","0.07","22.22","100","22.23","2","0.00",
="00636K","國泰中國A50+U","200","2","1,358","6.79","6.79","6.79","6.79","-","0.01","6.79","10","6.83","6","0.00",
="00637L","元大滬深300正2","88,582,230","8,362","1,346,863,543","15.31","15.34","15.10","15.19","-","0.01","15.19","65","15.20","269","0.00",
="00638R","元大滬深300反1","1,322,123","47","11,595,968","8.81","8.81","8.76","8.77","-","0.04","8.76","1","8.77","264","0.00",
="00639","富邦深100","1,637,083","390","18,783,441","11.52","11.55","11.40","11.43","-","0.07","11.43","68","11.45","141","0.00",
="00640L","富邦日本正2","1,045,737","311","57,601,670","54.50","55.35","54.50","54.90","+","1.10","54.90","167","54.95","2","0.00",
="00641R","富邦日本反1","1,027,209","145","6,123,042","5.99","5.99","5.95","5.97","-","0.06","5.97","33","5.98","174","0.00",
="00642U","期元大S&P石油","2,409,366","569","42,101,988","17.49","17.50","17.43","17.49","-","0.04","17.49","2,677","17.50","159","0.00",
="00643","群益深証中小","4,144,797","237","51,445,348","12.43","12.51","12.37","12.40","-","0.01","12.40","91","12.41","81","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.78","3","2.82","2","0.00",
="00645","富邦日本","1,141,970","744","43,891,355","38.24","38.55","38.24","38.38","+","0.38","38.38","114","38.40","2","0.00",
="00646","元大S&P500","9,082,971","2,859","555,698,695","61.35","61.35","61.05","61.05","-","0.15","61.00","49","61.05","23","0.00",
="00647L","元大S&P500正2","360,702","197","36,193,074","100.55","100.55","100.00","100.00","+","0.40","100.00","84","100.10","1","0.00",
="00648R","元大S&P500反1","841,280","60","4,338,159","5.15","5.17","5.15","5.17","-","0.01","5.15","2,517","5.17","2,174","0.00",
="00650L","復華香港正2","28,445,249","2,957","325,451,365","11.76","11.76","11.19","11.25","-","0.49","11.25","888","11.26","32","0.00",
="00651R","復華香港反1","537,529","70","4,161,867","7.69","7.79","7.64","7.78","+","0.12","7.76","606","7.78","48","0.00",
="00652","富邦印度","577,453","895","21,537,647","37.30","37.35","37.21","37.31","-","0.38","37.28","1","37.31","23","0.00",
="00653L","富邦印度正2","452,346","286","25,880,748","57.50","57.50","56.90","57.25","-","0.60","57.25","6","57.35","45","0.00",
="00654R","富邦印度反1","191,150","26","1,275,733","6.67","6.69","6.66","6.68","+","0.06","6.66","70","6.68","17","0.00",
="00655L","國泰中國A50正2","4,884,606","673","123,834,960","25.43","25.55","25.18","25.35","+","0.02","25.35","107","25.36","1","0.00",
="00656R","國泰中國A50反1","851,000","34","6,602,110","7.78","7.79","7.74","7.74","-","0.05","7.74","230","7.76","250","0.00",
="00657","國泰日經225","477,549","139","22,384,613","46.63","47.10","46.63","46.86","+","0.88","46.86","93","46.92","71","0.00",
="00657K","國泰日經225+U","200","2","2,886","14.43","14.43","14.43","14.43","+","0.39","14.36","10","14.40","3","0.00",
="00660","元大歐洲50","40,507","84","1,440,882","35.57","35.70","35.56","35.57","+","0.46","35.60","2","35.67","20","0.00",
="00661","元大日經225","506,078","358","25,929,879","50.90","51.40","50.90","51.15","+","0.85","51.15","146","51.25","153","0.00",
="00662","富邦NASDAQ","10,937,515","3,149","995,297,675","91.10","91.15","90.65","90.80","+","0.30","90.75","1","90.80","71","0.00",
="00663L","國泰臺灣加權正2","86,651","39","20,245,687","234.55","234.60","231.70","231.70","+","3.30","231.30","68","231.85","68","0.00",
="00664R","國泰臺灣加權反1","17,467,805","847","62,517,267","3.58","3.60","3.56","3.59","-","0.02","3.59","2,013","3.60","1,376","0.00",
="00665L","富邦琤肭磪囓2","68,818,503","6,601","541,134,280","8.10","8.10","7.68","7.72","-","0.37","7.72","2,407","7.73","49","0.00",
="00666R","富邦琤肭磪齯1","65,000","10","821,860","12.55","12.70","12.55","12.65","+","0.24","12.65","162","12.70","124","0.00",
="00668","國泰美國道瓊","309,945","218","15,720,541","51.00","51.00","50.65","50.65","-","0.30","50.60","169","50.65","1","0.00",
="00668K","國泰美國道瓊+U","200","2","3,102","15.51","15.51","15.51","15.51","-","0.01","15.49","10","15.53","3","0.00",
="00669R","國泰美國道瓊反1","532,000","55","3,559,470","6.69","6.70","6.69","6.69","-","0.01","6.69","447","6.70","2,418","0.00",
="00670L","富邦NASDAQ正2","1,675,249","1,116","233,152,042","139.45","139.65","138.20","138.30","+","1.65","138.30","66","138.35","4","0.00",
="00671R","富邦NASDAQ反1","3,308,402","185","11,370,155","3.44","3.45","3.43","3.45","-","0.02","3.44","4,004","3.45","1,266","0.00",
="00673R","期元大S&P原油反1","29,342,421","1,218","206,994,825","7.07","7.07","7.04","7.05"," ","0.00","7.04","2,507","7.05","5,887","0.00",
="00674R","期元大S&P黃金反1","166,450","26","1,598,313","9.61","9.61","9.60","9.61","-","0.02","9.59","50","9.61","389","0.00",
="00675L","富邦臺灣加權正2","7,954,461","4,405","813,017,304","102.80","102.90","101.25","101.25","+","1.25","101.20","281","101.25","82","0.00",
="00676R","富邦臺灣加權反1","10,904,944","514","21,765,270","1.99","2.01","1.98","2.01","-","0.01","2.00","5,849","2.01","2,280","0.00",
