"114年02月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"電腦及週邊設備類指數","254.84","-","3.49","-1.35","",
"光電類指數","39.50","-","0.52","-1.30","",
"通信網路類指數","168.28","+","0.73","0.44","",
"電子零組件類指數","223.99","-","2.04","-0.90","",
"電子通路類指數","238.35","-","4.32","-1.78","",
"資訊服務類指數","230.50","+","8.75","3.95","",
"其他電子類指數","154.78","-","1.93","-1.23","",
"建材營造類指數","532.76","-","4.57","-0.85","",
"航運類指數","187.26","-","4.17","-2.18","",
"觀光餐旅類指數","117.76","-","0.93","-0.78","",
"金融保險類指數","2,108.73","-","14.21","-0.67","",
"貿易百貨類指數","272.87","-","2.02","-0.73","",
"油電燃氣類指數","50.57","-","1.39","-2.68","",
"綠能環保類指數","105.54","+","0.17","0.16","",
"數位雲端類指數","63.99","-","0.17","-0.26","",
"運動休閒類指數","95.31","-","0.60","-0.63","",
"居家生活類指數","128.17","+","1.27","1.00","",
"其他類指數","317.19","-","4.46","-1.39","",
"臺指日報酬兩倍指數","61,134.66","+","530.08","0.87","",
"臺指反向一倍指數","2,821.45","-","12.39","-0.44","",
"電子類兩倍槓桿指數","79,940.44","+","1,542.03","1.97","",
"電子類反向指數","2,053.68","-","20.40","-0.98","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,901.50","-","14.70","-0.38","",
"臺灣中小型公司治理指數","9,940.16","-","103.57","-1.03","",
"臺灣IPO指數","5,759.97","+","30.46","0.53","",
"智慧中立指數","3,662.88","-","34.89","-0.94","",
"臺灣5G指數","11,462.68","-","27.81","-0.24","",
"臺灣企業社會責任中小型指數","11,499.21","-","84.03","-0.73","",
"特選臺灣電動車代表指數","9,533.11","-","109.55","-1.14","",
"臺灣科技龍頭通訊指數","10,046.15","+","26.55","0.26","",
"臺灣全市場指數","7,862.86","+","24.20","0.31","",
"臺灣全市場半導體指數","7,884.90","+","80.09","1.03","",
"臺灣智慧移動與電動車指數","5,560.66","-","50.10","-0.89","",
"特選小資高價30指數","8,070.85","+","29.96","0.37","",
"特選臺灣綠能及電動車指數","5,881.52","-","33.95","-0.57","",
"特選臺灣智能車供應鏈聯盟指數","7,245.68","+","15.64","0.22","",
"臺灣全市場半導體精選30指數","6,164.30","+","64.47","1.06","",
"特選臺灣高股息30指數","4,920.12","-","39.58","-0.80","",
"臺灣友善環境指數","6,991.36","+","19.84","0.28","",
"台灣永續價值指數","6,351.66","+","15.20","0.24","",
"特選臺灣IC設計指數","4,632.13","+","137.80","3.07","",
"特選臺灣環境永續高股息指數","6,619.80","-","79.58","-1.19","",
"臺灣友善環境50指數","5,790.03","+","8.90","0.15","",
"特選臺灣IC設計產業代表指數","5,936.00","+","144.55","2.50","",
"特選臺灣綠能指數","4,924.47","-","59.26","-1.19","",
"特選臺灣智慧50指數","5,384.98","+","35.21","0.66","",
"臺灣晶圓製造指數","6,072.94","+","61.20","1.02","",
"臺灣精選高息指數","5,334.85","-","42.92","-0.80","",
"臺灣多因子優選高股息30指數","8,305.24","-","71.92","-0.86","",
"特選臺灣優利高填息30指數","7,096.01","-","54.80","-0.77","",
"特選臺灣科技優息指數","8,587.26","-","52.76","-0.61","",
"臺灣半導體收益指數","6,639.29","+","50.04","0.76","",
"臺灣優選成長高股息指數","7,419.81","-","18.34","-0.25","",
"特選臺灣ESG低碳高息40指數","7,975.08","-","68.66","-0.85","",
"臺灣優選多因子30指數","8,475.70","-","99.15","-1.16","",
"臺灣創新科技50指數","7,655.29","+","32.88","0.43","",
"臺灣全市場新經濟產業指數","4,718.58","-","4.02","-0.09","",
"臺灣ESG永續高股息等權重指數","5,945.84","-","21.34","-0.36","",
"臺灣永續高息中小型指數","5,373.55","-","47.42","-0.87","",
"特選臺灣高息優質成長指數","5,683.75","-","77.56","-1.35","",
"特選臺灣高息動能指數","6,398.08","-","50.65","-0.79","",
"臺灣電子成長高息等權重指數","5,695.95","-","24.04","-0.42","",
"特選臺灣優利成長指數","4,904.68","-","38.54","-0.78","",
"臺灣價值高息指數","5,398.43","-","31.93","-0.59","",
"特選臺灣IC設計動能指數","4,933.92","+","120.23","2.50","",
"臺灣科技高股息指數","5,105.99","+","35.97","0.71","",
"臺灣趨勢動能高股息指數","5,637.85","-","55.04","-0.97","",
"特選臺灣科技高息成長指數","5,088.96","+","3.71","0.07","",
"特選臺灣AI優息動能指數","4,817.26","-","10.69","-0.22","",
"臺灣優選AI 50指數","4,738.09","+","6.96","0.15","",
"臺灣AI供應鏈聯盟指數","5,357.07","-","16.56","-0.31","",
"台灣旗艦動能50指數","5,247.10","-","38.34","-0.73","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","47,285.39","-","641.60","-1.34","",
"金融類日報酬反向一倍指數","3,486.14","+","23.18","0.67","",
"漲升股利150指數","9,752.01","-","38.85","-0.40","",
"藍籌30指數","11,188.24","+","58.83","0.53","",
"工業菁英30指數","11,221.01","+","11.97","0.11","",
"低波動股利精選30指數","8,418.90","-","32.05","-0.38","",
"中小型A級動能50指數","21,956.52","+","11.32","0.05","",
"特選高息低波指數","10,050.47","-","24.65","-0.24","",
"臺灣永續指數","11,941.81","+","27.56","0.23","",
"價值投資指數","7,831.57","-","10.83","-0.14","",
"存股雙十等權重指數","9,579.98","+","17.51","0.18","",
"特選大蘋果指數","10,911.96","-","48.04","-0.44","",
"中小型300指數","11,257.03","-","84.43","-0.74","",
"臺灣500指數","11,348.64","+","4.63","0.04","",
"臺灣勞工權益指數","9,644.91","-","56.49","-0.58","",
"微波高息精選20指數","8,639.75","-","4.46","-0.05","",
"特選世代行動通訊指數","9,736.17","+","164.65","1.72","",
"智慧投資多因子30指數","7,511.42","-","42.49","-0.56","",
"臺股期貨指數","12,365.56","+","121.37","0.99","",
"特選價值成長指數","9,693.35","-","133.04","-1.35","",
"臺灣上櫃永續指數","7,269.59","-","1.83","-0.03","",
"特選台股領航指數","11,564.41","-","32.07","-0.28","",
"特選Smart多因子指數","9,188.21","+","4.60","0.05","",
"特選ESG高股息指數","6,887.17","-","68.95","-0.99","",
"特選上櫃ESG成長指數","5,103.04","+","16.09","0.32","",
"特選上櫃ESG電子菁英指數","5,205.08","+","19.85","0.38","",
"臺灣優息存股指數","5,316.51","-","38.99","-0.73","",
"特選上櫃ESG永續高股息指數","6,621.74","-","102.57","-1.53","",
"特選臺灣金融高股息存股指數","6,776.36","-","62.86","-0.92","",
"特選臺灣產業龍頭存股等權重指數","6,610.22","-","17.86","-0.27","",
"上櫃ESG 30指數","6,339.35","-","45.89","-0.72","",
"臺灣ESG低碳50指數","7,951.77","+","54.71","0.69","",
"臺灣創新板指數","8,414.40","-","200.94","-2.33","",
"特選上櫃ESG龍頭指數","6,061.60","+","0.47","0.01","",
"漲升股利精選高息50指數","5,606.56","-","25.98","-0.46","",
"臺灣市值動能50指數","4,997.97","+","2.28","0.05","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","5,041.57","+","18.78","0.37","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","38,221.43","+","151.44","0.40","",
"發行量加權股價報酬指數","50,402.49","+","219.46","0.44","",
"臺灣公司治理100報酬指數","20,108.13","+","155.01","0.78","",
"臺灣50報酬指數","43,307.93","+","477.71","1.12","",
"臺灣50權重上限30%報酬指數","37,125.64","+","110.22","0.30","",
"臺灣中型100報酬指數","38,793.63","-","429.44","-1.09","",
"臺灣資訊科技股報酬指數","81,143.44","+","1,092.08","1.36","",
"臺灣發達報酬指數","19,965.35","-","173.65","-0.86","",
"臺灣高股息報酬指數","27,593.51","-","258.03","-0.93","",
"臺灣就業99報酬指數","22,004.83","-","122.50","-0.55","",
"臺灣高薪100報酬指數","18,888.81","-","117.42","-0.62","",
"未含金融電子報酬指數","32,063.94","-","322.05","-0.99","",
"小型股300報酬指數","15,486.11","-","74.61","-0.48","",
"水泥類報酬指數","317.52","-","3.26","-1.02","",
"食品類報酬指數","3,484.93","-","8.67","-0.25","",
"塑膠類報酬指數","202.17","-","4.41","-2.13","",
"紡織纖維類報酬指數","1,053.33","-","2.44","-0.23","",
"電機機械類報酬指數","602.99","-","0.66","-0.11","",
"電器電纜類報酬指數","142.32","-","0.88","-0.61","",
"化學生技醫療類報酬指數","222.67","-","0.89","-0.40","",
"化學類報酬指數","284.39","-","1.42","-0.50","",
"生技醫療類報酬指數","111.51","-","0.39","-0.35","",
"玻璃陶瓷類報酬指數","57.94","-","1.21","-2.05","",
"造紙類報酬指數","451.40","-","1.92","-0.42","",
"鋼鐵類報酬指數","218.29","-","1.51","-0.69","",
"橡膠類報酬指數","459.22","-","2.69","-0.58","",
"汽車類報酬指數","618.95","-","9.68","-1.54","",
"電子工業類報酬指數","2,527.87","+","24.63","0.98","",
"半導體類報酬指數","1,239.94","+","23.04","1.89","",
"電腦及週邊設備類報酬指數","602.19","-","8.27","-1.35","",
"光電類報酬指數","61.54","-","0.81","-1.30","",
"通信網路類報酬指數","377.97","+","1.65","0.44","",
"電子零組件類報酬指數","441.68","-","4.03","-0.90","",
"電子通路類報酬指數","636.36","-","11.53","-1.78","",
"資訊服務類報酬指數","583.98","+","22.16","3.94","",
"其他電子類報酬指數","269.44","-","3.36","-1.23","",
"建材營造類報酬指數","1,150.48","-","9.87","-0.85","",
"航運類報酬指數","373.45","-","8.32","-2.18","",
"觀光餐旅類報酬指數","172.64","-","1.37","-0.79","",
"金融保險類報酬指數","3,879.13","-","26.13","-0.67","",
"貿易百貨類報酬指數","452.79","-","3.35","-0.73","",
"油電燃氣類報酬指數","83.80","-","2.31","-2.68","",
"綠能環保類報酬指數","110.77","+","0.17","0.15","",
"數位雲端類報酬指數","66.44","-","0.18","-0.27","",
"運動休閒類報酬指數","101.73","-","0.65","-0.63","",
"居家生活類報酬指數","137.01","+","1.35","1.00","",
"其他類報酬指數","575.80","-","8.09","-1.39","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,453.91","-","16.79","-0.38","",
"臺灣中小型公司治理報酬指數","13,907.85","-","144.90","-1.03","",
"臺灣IPO報酬指數","7,012.80","+","37.08","0.53","",
"智慧中立報酬指數","4,762.72","-","45.37","-0.94","",
"加權指數掩護性臺指買權價外5%報酬指數","9,910.78","+","45.46","0.46","",
"臺灣5G報酬指數","13,943.39","-","33.83","-0.24","",
"臺灣企業社會責任中小型報酬指數","14,516.96","-","106.08","-0.73","",
"特選臺灣電動車代表報酬指數","11,388.75","-","130.87","-1.14","",
"臺灣科技龍頭通訊報酬指數","11,775.38","+","31.12","0.26","",
"臺灣全市場報酬指數","9,009.40","+","27.72","0.31","",
"臺灣全市場半導體報酬指數","9,205.01","+","93.50","1.03","",
"臺灣智慧移動與電動車報酬指數","6,496.73","-","58.53","-0.89","",
"特選小資高價30報酬指數","9,146.32","+","33.95","0.37","",
"特選臺灣綠能及電動車報酬指數","6,826.69","-","39.40","-0.57","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,365.14","+","18.05","0.22","",
"臺灣全市場半導體精選30報酬指數","7,065.36","+","73.89","1.06","",
"特選臺灣高股息30報酬指數","6,753.98","-","54.34","-0.80","",
"臺灣友善環境報酬指數","7,980.80","+","22.65","0.28","",
"台灣永續價值報酬指數","7,039.00","+","16.84","0.24","",
"特選臺灣IC設計報酬指數","5,449.40","+","162.12","3.07","",
"特選臺灣環境永續高股息報酬指數","8,965.73","-","107.79","-1.19","",
"臺灣友善環境50報酬指數","6,619.82","+","10.17","0.15","",
"特選臺灣IC設計產業代表報酬指數","6,994.48","+","170.32","2.50","",
"特選臺灣綠能報酬指數","5,490.68","-","66.08","-1.19","",
"特選臺灣智慧50報酬指數","6,240.59","+","40.80","0.66","",
"臺灣晶圓製造報酬指數","6,919.08","+","69.72","1.02","",
"臺灣精選高息報酬指數","7,285.90","-","58.62","-0.80","",
"臺灣多因子優選高股息30報酬指數","9,965.95","-","86.30","-0.86","",
"特選臺灣優利高填息30報酬指數","8,829.82","-","68.19","-0.77","",
"特選臺灣科技優息報酬指數","9,584.90","-","58.89","-0.61","",
"臺灣半導體收益報酬指數","7,342.88","+","55.34","0.76","",
"臺灣優選成長高股息報酬指數","8,190.24","-","20.25","-0.25","",
"特選臺灣ESG低碳高息40報酬指數","8,840.90","-","76.11","-0.85","",
"臺灣優選多因子30報酬指數","9,038.84","-","105.74","-1.16","",
"臺灣創新科技50報酬指數","8,218.23","+","35.30","0.43","",
"臺灣全市場新經濟產業報酬指數","5,027.52","-","4.28","-0.09","",
"臺灣ESG永續高股息等權重報酬指數","6,459.84","-","23.19","-0.36","",
"臺灣永續高息中小型報酬指數","5,716.24","-","50.45","-0.87","",
"特選臺灣高息優質成長報酬指數","5,975.20","-","81.54","-1.35","",
"特選臺灣高息動能報酬指數","6,682.22","-","52.89","-0.79","",
"臺灣電子成長高息等權重報酬指數","5,959.56","-","25.15","-0.42","",
"特選臺灣優利成長報酬指數","5,156.13","-","40.52","-0.78","",
"臺灣價值高息報酬指數","5,654.35","-","33.44","-0.59","",
"特選臺灣IC設計動能報酬指數","5,056.79","+","123.23","2.50","",
"臺灣科技高股息報酬指數","5,370.56","+","37.83","0.71","",
"臺灣趨勢動能高股息報酬指數","5,911.58","-","57.72","-0.97","",
"特選臺灣科技高息成長報酬指數","5,343.24","+","3.90","0.07","",
"特選臺灣AI優息動能報酬指數","4,966.35","-","11.02","-0.22","",
"臺灣優選AI 50報酬指數","4,881.59","+","7.17","0.15","",
"臺灣AI供應鏈聯盟報酬指數","5,365.98","-","16.58","-0.31","",
"台灣旗艦動能50報酬指數","5,277.73","-","38.57","-0.73","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,434.80","-","57.51","-0.40","",
"藍籌30報酬指數","15,312.50","+","80.52","0.53","",
"工業菁英30報酬指數","15,546.49","+","16.58","0.11","",
"低波動股利精選30報酬指數","11,731.78","-","44.66","-0.38","",
"中小型A級動能50報酬指數","27,529.40","+","14.19","0.05","",
"特選高息低波報酬指數","15,354.44","-","37.66","-0.24","",
"臺灣永續報酬指數","16,312.23","+","37.64","0.23","",
"價值投資報酬指數","11,392.91","-","15.74","-0.14","",
"存股雙十等權重報酬指數","13,416.88","+","24.51","0.18","",
"特選大蘋果報酬指數","14,106.10","-","62.10","-0.44","",
"中小型300報酬指數","14,002.37","-","105.01","-0.74","",
"臺灣500報酬指數","14,139.27","+","5.76","0.04","",
"臺灣勞工權益報酬指數","12,885.71","-","75.48","-0.58","",
"微波高息精選20報酬指數","11,010.74","-","5.69","-0.05","",
"特選世代行動通訊報酬指數","11,862.39","+","200.61","1.72","",
"智慧投資多因子30報酬指數","9,731.24","-","55.05","-0.56","",
"特選大蘋果報酬正向兩倍指數","36,096.77","-","319.23","-0.88","",
"特選大蘋果報酬反向一倍指數","3,573.81","+","15.60","0.44","",
"特選價值成長報酬指數","12,989.47","-","178.28","-1.35","",
"臺灣上櫃永續報酬指數","8,745.23","-","2.20","-0.03","",
"特選台股領航報酬指數","14,434.89","-","40.03","-0.28","",
"特選Smart多因子報酬指數","10,869.38","+","5.45","0.05","",
"特選ESG高股息報酬指數","8,989.46","-","90.01","-0.99","",
"特選上櫃ESG成長報酬指數","5,758.67","+","18.15","0.32","",
"特選上櫃ESG電子菁英報酬指數","5,947.92","+","22.69","0.38","",
"臺灣優息存股報酬指數","6,282.18","-","46.07","-0.73","",
"特選上櫃ESG永續高股息報酬指數","7,519.01","-","116.47","-1.53","",
"特選臺灣金融高股息存股報酬指數","7,461.85","-","69.22","-0.92","",
"特選臺灣產業龍頭存股等權重報酬指數","7,235.72","-","19.55","-0.27","",
"上櫃ESG 30報酬指數","6,813.39","-","49.32","-0.72","",
"臺灣ESG低碳50報酬指數","8,565.36","+","58.93","0.69","",
"臺灣創新板報酬指數","8,513.17","-","203.30","-2.33","",
"特選上櫃ESG龍頭報酬指數","6,278.30","+","0.49","0.01","",
"漲升股利精選高息50報酬指數","5,925.64","-","27.46","-0.46","",
"臺灣市值動能50報酬指數","5,017.48","+","2.28","0.05","",
"臺灣護城河概念優選50報酬指數","5,049.70","+","18.81","0.37","",
"114年02月04日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","387,621,169,782","3,039,026,386","2,162,227",
"2.台灣存託憑證","406,032,512","53,844,491","12,292",
"3.受益憑證","0","0","0",
"4.ETF","31,952,431,939","1,396,193,536","500,317",
"5.受益證券","25,563,000","2,487,000","50",
"6.變更交易股票","6,496,394","826,464","716",
"7.認購(售)權證","2,194,860,390","2,444,904,000","71,207",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","7,007,290","722,000","129",
"14.創新板股票","231,982,118","2,455,423","2,142",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","387,859,648,294","3,042,308,273","2,165,085",
"總計(1~15)","422,445,543,425","6,940,459,300","2,749,080",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","5,335(12)","370(8)",
"下跌(跌停)","5,693(103)","574(5)",
"持平","675","86",
"未成交","20,325","2",
"無比價","3,023","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年02月04日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","20,895,891","34,108","4,052,034,043","193.65","194.55","193.05","193.85","+","1.15","193.55","1","193.85","15","0.00",
="0051","元大中型100","131,656","469","9,919,879","75.75","75.85","75.00","75.00","-","0.60","75.00","1","75.15","50","0.00",
="0052","富邦科技","699,170","1,741","135,641,050","193.60","194.85","193.00","194.35","+","2.05","194.00","10","194.40","32","0.00",
="0053","元大電子","27,302","104","2,824,906","103.50","103.95","103.00","103.25","+","1.35","102.70","1","102.95","1","0.00",
="0055","元大MSCI金融","250,588","400","7,129,404","28.43","28.60","28.20","28.20","-","0.23","28.20","3","28.23","2","0.00",
="0056","元大高股息","69,632,221","65,093","2,460,872,383","35.50","35.75","35.18","35.20","-","0.25","35.20","479","35.22","29","0.00",
="0057","富邦摩台","11,643","86","1,674,038","143.95","144.35","143.10","143.10","+","0.60","143.20","20","143.80","10","0.00",
="0061","元大寶滬深","643,377","252","12,279,656","18.84","19.23","18.84","18.96","+","0.12","18.93","62","18.96","5","0.00",
="006203","元大MSCI台灣","7,045","54","633,458","90.00","90.15","89.75","89.80","+","0.80","89.75","1","90.30","1","0.00",
="006204","永豐臺灣加權","9,168","94","1,047,170","114.30","114.60","114.00","114.00","+","0.20","113.75","50","114.60","15","0.00",
="006205","富邦上証","353,256","399","11,482,607","32.59","32.70","32.14","32.38","+","0.13","32.38","29","32.42","5","0.00",
="006206","元大上證50","74,259","138","2,288,794","30.80","31.00","30.59","30.59","+","0.09","30.59","57","30.67","1","0.00",
="006207","復華滬深","400,437","165","9,940,977","24.60","24.99","24.55","24.73","+","0.18","24.73","47","24.82","163","0.00",
="006208","富邦台50","13,018,338","25,234","1,483,509,011","113.95","114.35","113.50","113.55","+","0.40","113.55","662","113.60","10","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.22","5","7.27","5","0.00",
="00631L","元大台灣50正2","4,435,274","5,800","1,031,826,250","234.00","234.10","230.05","230.65","+","1.15","230.65","50","230.70","3","0.00",
="00632R","元大台灣50反1","17,246,910","2,823","397,427,041","23.02","23.17","22.97","23.15","-","0.09","23.14","364","23.15","862","0.00",
="00633L","富邦上証正2","9,855,449","2,291","371,819,553","37.29","38.47","36.89","37.65","+","0.92","37.65","170","37.69","2","0.00",
="00634R","富邦上証反1","376,000","33","1,544,880","4.15","4.15","4.09","4.15","-","0.05","4.13","220","4.14","499","0.00",
="00635U","期元大S&P黃金","1,673,269","711","53,617,942","31.98","32.14","31.98","32.01","+","0.33","32.01","6","32.02","150","0.00",
="00636","國泰中國A50","1,209,103","552","27,248,409","22.23","22.73","22.23","22.48","+","0.26","22.48","9","22.49","1","0.00",
="00636K","國泰中國A50+U","200","2","1,376","6.88","6.88","6.88","6.88"," ","0.00","--","0","--","0","0.00",
="00637L","元大滬深300正2","101,484,184","14,825","1,556,599,282","15.16","15.62","15.00","15.30","+","0.38","15.30","1,511","15.31","98","0.00",
="00638R","元大滬深300反1","1,335,742","150","11,671,824","8.86","8.87","8.67","8.78","-","0.16","8.78","200","8.80","100","0.00",
="00639","富邦深100","2,593,157","702","30,750,496","11.84","11.94","11.73","11.82","+","0.11","11.81","109","11.82","4","0.00",
="00640L","富邦日本正2","650,280","184","34,712,475","53.50","53.85","52.65","53.10","+","0.80","53.10","181","53.25","150","0.00",
="00641R","富邦日本反1","2,648,146","139","16,010,220","6.05","6.09","6.03","6.08","-","0.08","6.06","726","6.08","555","0.00",
="00642U","期元大S&P石油","4,944,922","699","85,712,883","17.39","17.42","17.29","17.34","-","0.47","17.34","471","17.37","1,799","0.00",
="00643","群益深証中小","3,438,370","260","44,758,480","12.98","13.12","12.83","12.92","+","0.07","12.97","102","12.99","50","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.91","3","2.95","2","0.00",
="00645","富邦日本","678,091","532","25,731,834","38.02","38.12","37.78","37.84","+","0.31","37.84","78","37.87","5","0.00",
="00646","元大S&P500","4,294,393","3,289","265,829,526","62.00","62.05","61.50","61.70","+","0.30","61.70","411","61.80","100","0.00",
="00647L","元大S&P500正2","325,293","265","32,717,980","101.30","101.35","99.50","99.95","+","1.60","99.95","65","100.05","1","0.00",
="00648R","元大S&P500反1","2,514,080","119","12,918,252","5.14","5.17","5.12","5.17","-","0.05","5.16","1","5.17","723","0.00",
="00650L","復華香港正2","31,471,865","3,679","402,694,028","12.55","13.17","12.45","12.74","+","0.58","12.74","700","12.75","23","0.00",
="00651R","復華香港反1","3,200,438","411","23,338,964","7.48","7.48","7.20","7.32","-","0.21","7.32","274","7.33","20","0.00",
="00652","富邦印度","818,277","695","30,324,791","36.80","37.25","36.80","36.94","+","0.51","36.94","42","36.96","2","0.00",
="00653L","富邦印度正2","499,673","192","27,672,149","55.00","55.75","55.00","55.25","+","0.60","55.15","45","55.30","30","0.00",
="00654R","富邦印度反1","285,350","25","1,934,799","6.79","6.80","6.77","6.80","-","0.07","6.80","31","6.82","41","0.00",
="00655L","國泰中國A50正2","8,186,140","1,416","208,789,839","25.18","26.00","24.90","25.43","+","0.65","25.43","25","25.45","5","0.00",
="00656R","國泰中國A50反1","1,702,500","81","13,170,680","7.71","7.81","7.65","7.77","-","0.07","7.73","200","7.75","200","0.00",
="00657","國泰日經225","234,583","84","10,739,736","45.98","46.06","45.56","45.60","+","0.37","45.60","168","45.67","135","0.00",
="00657K","國泰日經225+U","200","2","2,786","13.93","13.93","13.93","13.93","+","0.20","--","0","--","0","0.00",
="00660","元大歐洲50","24,338","73","917,220","37.68","37.86","37.45","37.45","+","0.45","37.45","98","37.58","20","0.00",
="00661","元大日經225","374,621","133","18,728,550","50.05","50.20","49.64","49.71","+","0.39","49.71","76","49.79","53","0.00",
="00662","富邦NASDAQ","2,288,260","1,895","206,977,624","90.75","91.00","89.80","90.20","+","0.90","90.10","17","90.20","297","0.00",
="00663L","國泰臺灣加權正2","97,077","22","20,527,044","212.85","213.00","210.00","210.00","+","0.90","210.25","25","210.70","15","0.00",
="00664R","國泰臺灣加權反1","10,266,000","371","38,336,010","3.72","3.76","3.72","3.75"," ","0.00","3.75","90","3.76","4,185","0.00",
="00665L","富邦琤肭磪囓2","105,931,270","8,995","955,805,352","8.75","9.31","8.73","9.02","+","0.57","9.01","7","9.02","1,393","0.00",
="00666R","富邦琤肭磪齯1","1,371,680","199","16,061,344","11.87","11.90","11.53","11.76","-","0.42","11.73","38","11.76","45","0.00",
="00668","國泰美國道瓊","333,962","193","17,751,855","53.10","53.25","53.05","53.10","+","0.45","53.10","153","53.15","50","0.00",
="00668K","國泰美國道瓊+U","200","2","3,224","16.12","16.12","16.12","16.12","-","0.04","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","3,255,360","218","21,034,511","6.46","6.50","6.44","6.49","-","0.09","6.48","336","6.49","628","0.00",
="00670L","富邦NASDAQ正2","1,928,521","1,214","259,077,531","135.70","135.70","131.95","133.00","+","2.85","133.00","34","133.15","8","0.00",
="00671R","富邦NASDAQ反1","9,851,001","437","34,164,474","3.47","3.51","3.46","3.50","-","0.05","3.49","1,106","3.50","766","0.00",
="00673R","期元大S&P原油反1","43,504,227","2,067","304,701,342","7.00","7.05","6.98","7.02","+","0.17","7.02","72","7.03","2,491","0.00",
="00674R","期元大S&P黃金反1","1,755,049","271","15,858,301","9.04","9.06","9.01","9.06","-","0.10","9.05","25","9.06","474","0.00",
