"114年05月07日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣IPO指數","4,977.21","+","0.23","--","",
"智慧中立指數","3,849.67","-","3.75","-0.10","",
"臺灣5G指數","10,407.86","+","8.78","0.08","",
"臺灣企業社會責任中小型指數","10,412.71","-","23.66","-0.23","",
"特選臺灣電動車代表指數","8,993.46","-","29.29","-0.32","",
"臺灣科技龍頭通訊指數","9,072.77","+","1.58","0.02","",
"臺灣全市場指數","7,092.82","-","0.53","-0.01","",
"臺灣全市場半導體指數","6,872.85","-","10.97","-0.16","",
"臺灣智慧移動與電動車指數","5,176.94","-","20.95","-0.40","",
"特選小資高價30指數","7,092.68","-","17.92","-0.25","",
"特選臺灣綠能及電動車指數","5,477.93","-","11.15","-0.20","",
"特選臺灣智能車供應鏈聯盟指數","6,465.09","-","0.97","-0.02","",
"臺灣全市場半導體精選30指數","5,393.55","-","15.68","-0.29","",
"特選臺灣高股息30指數","4,645.53","-","15.48","-0.33","",
"臺灣友善環境指數","6,361.11","+","5.53","0.09","",
"台灣永續價值指數","5,804.80","+","10.09","0.17","",
"特選臺灣IC設計指數","3,981.42","-","47.01","-1.17","",
"特選臺灣環境永續高股息指數","6,453.84","-","8.56","-0.13","",
"臺灣友善環境50指數","5,302.59","+","4.81","0.09","",
"特選臺灣IC設計產業代表指數","5,148.51","-","54.16","-1.04","",
"特選臺灣綠能指數","4,714.16","-","10.39","-0.22","",
"特選臺灣智慧50指數","4,894.11","-","10.13","-0.21","",
"臺灣晶圓製造指數","5,455.66","-","20.20","-0.37","",
"臺灣精選高息指數","5,171.53","-","34.97","-0.67","",
"臺灣多因子優選高股息30指數","8,018.48","-","13.96","-0.17","",
"特選臺灣優利高填息30指數","6,982.90","-","5.13","-0.07","",
"特選臺灣科技優息指數","8,151.12","-","22.14","-0.27","",
"臺灣半導體收益指數","6,051.18","-","24.08","-0.40","",
"臺灣優選成長高股息指數","6,840.04","-","21.00","-0.31","",
"特選臺灣ESG低碳高息40指數","7,633.92","-","0.14","--","",
"臺灣優選多因子30指數","8,117.57","-","28.77","-0.35","",
"臺灣創新科技50指數","6,776.06","-","9.00","-0.13","",
"臺灣全市場新經濟產業指數","4,247.51","-","6.64","-0.16","",
"臺灣ESG永續高股息等權重指數","5,516.92","-","2.31","-0.04","",
"臺灣永續高息中小型指數","5,085.03","-","15.33","-0.30","",
"特選臺灣高息優質成長指數","5,573.90","-","30.21","-0.54","",
"特選臺灣高息動能指數","6,310.74","-","37.31","-0.59","",
"臺灣電子成長高息等權重指數","5,242.56","-","10.01","-0.19","",
"特選臺灣優利成長指數","4,587.51","-","14.93","-0.32","",
"臺灣價值高息指數","5,148.31","-","21.60","-0.42","",
"特選臺灣IC設計動能指數","4,196.60","-","31.24","-0.74","",
"臺灣科技高股息指數","4,726.39","-","23.07","-0.49","",
"臺灣趨勢動能高股息指數","5,437.71","-","9.11","-0.17","",
"特選臺灣科技高息成長指數","4,837.27","-","33.07","-0.68","",
"特選臺灣AI優息動能指數","4,328.74","-","27.42","-0.63","",
"臺灣優選AI 50指數","4,279.16","-","23.68","-0.55","",
"臺灣AI供應鏈聯盟指數","4,926.78","-","28.07","-0.57","",
"台灣旗艦動能50指數","4,838.09","-","3.73","-0.08","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","41,535.13","-","136.32","-0.33","",
"金融類日報酬反向一倍指數","3,584.23","+","5.85","0.16","",
"漲升股利150指數","9,098.50","-","4.10","-0.05","",
"藍籌30指數","10,013.44","+","1.02","0.01","",
"工業菁英30指數","10,202.81","-","8.45","-0.08","",
"低波動股利精選30指數","8,507.35","+","7.34","0.09","",
"中小型A級動能50指數","17,457.20","-","116.83","-0.66","",
"特選高息低波指數","9,849.54","+","1.84","0.02","",
"臺灣永續指數","10,893.88","+","7.15","0.07","",
"存股雙十等權重指數","9,113.48","-","21.78","-0.24","",
"特選大蘋果指數","9,801.30","-","34.49","-0.35","",
"中小型300指數","10,312.24","-","40.31","-0.39","",
"微波高息精選20指數","8,636.04","+","22.79","0.26","",
"特選世代行動通訊指數","8,771.57","+","12.77","0.15","",
"智慧投資多因子30指數","7,624.19","-","0.80","-0.01","",
"臺股期貨指數","11,040.38","+","23.83","0.22","",
"特選價值成長指數","9,413.95","+","0.88","0.01","",
"臺灣上櫃永續指數","6,472.06","-","72.46","-1.11","",
"特選台股領航指數","10,363.86","+","3.29","0.03","",
"特選Smart多因子指數","8,362.46","+","2.63","0.03","",
"特選ESG高股息指數","6,610.27","-","3.90","-0.06","",
"特選上櫃ESG成長指數","4,525.93","-","69.29","-1.51","",
"臺灣優息存股指數","5,074.15","-","6.13","-0.12","",
"特選上櫃ESG永續高股息指數","6,198.68","-","63.75","-1.02","",
"特選臺灣金融高股息存股指數","6,450.63","-","9.63","-0.15","",
"特選臺灣產業龍頭存股等權重指數","6,348.91","-","21.18","-0.33","",
"上櫃ESG 30指數","5,600.40","-","45.11","-0.80","",
"臺灣ESG低碳50指數","7,233.57","+","8.18","0.11","",
"臺灣創新板指數","7,439.80","-","50.55","-0.67","",
"特選上櫃ESG龍頭指數","5,345.25","-","27.41","-0.51","",
"臺灣市值動能50指數","4,482.72","-","1.99","-0.04","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","4,559.02","+","0.21","--","",
"特選臺灣中小型精選動能100指數","4,270.79","-","29.88","-0.69","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","34,513.66","+","13.22","0.04","",
"發行量加權股價報酬指數","45,548.57","+","52.99","0.12","",
"臺灣公司治理100報酬指數","18,061.69","+","66.45","0.37","",
"臺灣50報酬指數","38,418.12","+","140.70","0.37","",
"臺灣50權重上限30%報酬指數","33,858.43","+","23.81","0.07","",
"臺灣中型100報酬指數","36,232.15","-","154.55","-0.42","",
"臺灣資訊科技股報酬指數","70,615.74","+","301.16","0.43","",
"臺灣發達報酬指數","19,389.43","-","41.27","-0.21","",
"臺灣高股息報酬指數","26,760.14","-","89.41","-0.33","",
"臺灣就業99報酬指數","20,470.09","-","24.82","-0.12","",
"臺灣高薪100報酬指數","17,912.73","-","34.48","-0.19","",
"未含金融電子報酬指數","31,140.68","-","122.43","-0.39","",
"小型股300報酬指數","14,251.70","-","22.02","-0.15","",
"水泥類報酬指數","328.23","+","1.90","0.58","",
"食品類報酬指數","3,564.36","+","4.54","0.13","",
"塑膠類報酬指數","209.23","+","2.07","1.00","",
"紡織纖維類報酬指數","962.31","+","2.46","0.26","",
"電機機械類報酬指數","551.20","-","5.94","-1.07","",
"電器電纜類報酬指數","134.73","-","0.63","-0.47","",
"化學生技醫療類報酬指數","204.28","-","1.35","-0.66","",
"化學類報酬指數","275.55","-","0.61","-0.22","",
"生技醫療類報酬指數","99.22","-","0.91","-0.91","",
"玻璃陶瓷類報酬指數","53.94","","--","--","",
"造紙類報酬指數","427.84","+","2.77","0.65","",
"鋼鐵類報酬指數","224.92","-","1.77","-0.78","",
"橡膠類報酬指數","448.62","-","2.54","-0.56","",
"汽車類報酬指數","604.98","-","0.17","-0.03","",
"電子工業類報酬指數","2,222.88","+","6.85","0.31","",
"半導體類報酬指數","1,063.34","+","6.63","0.63","",
"電腦及週邊設備類報酬指數","575.01","-","2.57","-0.44","",
"光電類報酬指數","52.81","-","0.08","-0.15","",
"通信網路類報酬指數","363.20","+","0.32","0.09","",
"電子零組件類報酬指數","398.99","-","0.96","-0.24","",
"電子通路類報酬指數","632.20","+","2.24","0.36","",
"資訊服務類報酬指數","562.98","-","5.31","-0.93","",
"其他電子類報酬指數","242.38","-","1.71","-0.70","",
"建材營造類報酬指數","1,119.81","-","19.88","-1.74","",
"航運類報酬指數","386.12","-","4.52","-1.16","",
"觀光餐旅類報酬指數","172.15","-","1.06","-0.61","",
"金融保險類報酬指數","3,682.88","-","6.03","-0.16","",
"貿易百貨類報酬指數","434.56","-","2.45","-0.56","",
"油電燃氣類報酬指數","95.14","+","2.23","2.40","",
"綠能環保類報酬指數","106.07","-","0.71","-0.66","",
"數位雲端類報酬指數","57.23","-","1.01","-1.73","",
"運動休閒類報酬指數","85.42","+","0.15","0.18","",
"居家生活類報酬指數","122.53","-","1.78","-1.43","",
"其他類報酬指數","533.10","+","0.24","0.05","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","3,880.31","-","53.97","-1.37","",
"臺灣中小型公司治理報酬指數","12,581.85","-","78.11","-0.62","",
"臺灣IPO報酬指數","6,066.07","+","0.28","--","",
"智慧中立報酬指數","5,007.59","-","4.87","-0.10","",
"加權指數掩護性臺指買權價外5%報酬指數","8,982.31","+","8.43","0.09","",
"臺灣5G報酬指數","12,679.19","+","10.69","0.08","",
"臺灣企業社會責任中小型報酬指數","13,200.12","-","29.99","-0.23","",
"特選臺灣電動車代表報酬指數","10,760.89","-","35.04","-0.32","",
"臺灣科技龍頭通訊報酬指數","10,659.43","+","1.85","0.02","",
"臺灣全市場報酬指數","8,146.77","-","0.61","-0.01","",
"臺灣全市場半導體報酬指數","8,038.36","-","12.84","-0.16","",
"臺灣智慧移動與電動車報酬指數","6,063.04","-","24.54","-0.40","",
"特選小資高價30報酬指數","8,054.06","-","20.35","-0.25","",
"特選臺灣綠能及電動車報酬指數","6,366.18","-","12.96","-0.20","",
"特選臺灣智能車供應鏈聯盟報酬指數","7,478.96","-","1.12","-0.01","",
"臺灣全市場半導體精選30報酬指數","6,191.67","-","18.00","-0.29","",
"特選臺灣高股息30報酬指數","6,396.24","-","21.31","-0.33","",
"臺灣友善環境報酬指數","7,279.16","+","6.33","0.09","",
"台灣永續價值報酬指數","6,445.17","+","11.21","0.17","",
"特選臺灣IC設計報酬指數","4,686.57","-","55.34","-1.17","",
"特選臺灣環境永續高股息報酬指數","8,774.21","-","11.64","-0.13","",
"臺灣友善環境50報酬指數","6,070.59","+","5.52","0.09","",
"特選臺灣IC設計產業代表報酬指數","6,070.40","-","63.86","-1.04","",
"特選臺灣綠能報酬指數","5,256.20","-","11.57","-0.22","",
"特選臺灣智慧50報酬指數","5,680.56","-","11.76","-0.21","",
"臺灣晶圓製造報酬指數","6,226.57","-","23.05","-0.37","",
"臺灣精選高息報酬指數","7,062.85","-","47.76","-0.67","",
"臺灣多因子優選高股息30報酬指數","9,625.71","-","16.76","-0.17","",
"特選臺灣優利高填息30報酬指數","8,694.02","-","6.39","-0.07","",
"特選臺灣科技優息報酬指數","9,110.91","-","24.74","-0.27","",
"臺灣半導體收益報酬指數","6,700.90","-","26.66","-0.40","",
"臺灣優選成長高股息報酬指數","7,563.04","-","23.21","-0.31","",
"特選臺灣ESG低碳高息40報酬指數","8,467.26","-","0.15","--","",
"臺灣優選多因子30報酬指數","8,660.36","-","30.70","-0.35","",
"臺灣創新科技50報酬指數","7,288.72","-","9.68","-0.13","",
"臺灣全市場新經濟產業報酬指數","4,556.40","-","7.13","-0.16","",
"臺灣ESG永續高股息等權重報酬指數","6,020.18","-","2.52","-0.04","",
"臺灣永續高息中小型報酬指數","5,431.02","-","16.37","-0.30","",
"特選臺灣高息優質成長報酬指數","5,868.39","-","31.80","-0.54","",
"特選臺灣高息動能報酬指數","6,591.00","-","38.96","-0.59","",
"臺灣電子成長高息等權重報酬指數","5,495.78","-","10.50","-0.19","",
"特選臺灣優利成長報酬指數","4,822.70","-","15.69","-0.32","",
"臺灣價值高息報酬指數","5,393.74","-","22.64","-0.42","",
"特選臺灣IC設計動能報酬指數","4,305.60","-","32.05","-0.74","",
"臺灣科技高股息報酬指數","4,989.46","-","24.35","-0.49","",
"臺灣趨勢動能高股息報酬指數","5,719.75","-","9.58","-0.17","",
"特選臺灣科技高息成長報酬指數","5,081.90","-","34.75","-0.68","",
"特選臺灣AI優息動能報酬指數","4,474.96","-","28.35","-0.63","",
"臺灣優選AI 50報酬指數","4,427.02","-","24.49","-0.55","",
"臺灣AI供應鏈聯盟報酬指數","4,940.45","-","28.15","-0.57","",
"台灣旗艦動能50報酬指數","4,871.28","-","3.76","-0.08","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","13,487.06","-","6.08","-0.05","",
"藍籌30報酬指數","13,730.58","+","1.40","0.01","",
"工業菁英30報酬指數","14,188.38","-","11.76","-0.08","",
"低波動股利精選30報酬指數","11,857.46","+","10.22","0.09","",
"中小型A級動能50報酬指數","21,895.01","-","146.52","-0.66","",
"特選高息低波報酬指數","15,074.64","+","2.80","0.02","",
"臺灣永續報酬指數","14,910.27","+","9.78","0.07","",
"存股雙十等權重報酬指數","12,766.23","-","30.51","-0.24","",
"特選大蘋果報酬指數","12,699.38","-","44.68","-0.35","",
"中小型300報酬指數","12,852.97","-","50.24","-0.39","",
"微波高息精選20報酬指數","11,012.89","+","29.05","0.26","",
"特選世代行動通訊報酬指數","10,730.30","+","15.62","0.15","",
"智慧投資多因子30報酬指數","9,881.36","-","1.02","-0.01","",
"特選大蘋果報酬正向兩倍指數","27,731.34","-","195.82","-0.70","",
"特選大蘋果報酬反向一倍指數","3,770.00","+","13.17","0.35","",
"特選價值成長報酬指數","12,619.61","+","1.18","0.01","",
"臺灣上櫃永續報酬指數","7,807.24","-","87.40","-1.11","",
"特選台股領航報酬指數","12,957.02","+","4.10","0.03","",
"特選Smart多因子報酬指數","9,919.78","+","3.12","0.03","",
"特選ESG高股息報酬指數","8,639.39","-","5.11","-0.06","",
"特選上櫃ESG成長報酬指數","5,108.49","-","78.21","-1.51","",
"臺灣優息存股報酬指數","6,002.76","-","7.25","-0.12","",
"特選上櫃ESG永續高股息報酬指數","7,049.00","-","72.49","-1.02","",
"特選臺灣金融高股息存股報酬指數","7,103.17","-","10.61","-0.15","",
"特選臺灣產業龍頭存股等權重報酬指數","6,981.54","-","23.28","-0.33","",
"上櫃ESG 30報酬指數","6,031.87","-","48.58","-0.80","",
"臺灣ESG低碳50報酬指數","7,803.90","+","8.82","0.11","",
"臺灣創新板報酬指數","7,562.12","-","51.38","-0.67","",
"特選上櫃ESG龍頭報酬指數","5,549.06","-","28.46","-0.51","",
"臺灣市值動能50報酬指數","4,509.72","-","2.00","-0.04","",
"臺灣護城河概念優選50報酬指數","4,575.22","+","0.21","--","",
"特選臺灣中小型精選動能100報酬指數","4,275.66","-","29.91","-0.69","",
"114年05月07日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","252,919,444,872","2,722,255,230","1,652,891",
"2.台灣存託憑證","107,918,807","17,379,833","3,672",
"3.受益憑證","0","0","0",
"4.ETF","21,985,549,144","1,044,517,653","252,582",
"5.受益證券","8,485,610","641,000","154",
"6.變更交易股票","6,016,860","736,370","518",
"7.認購(售)權證","1,263,051,750","1,286,598,000","43,564",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","3,515,950","240,000","45",
"14.創新板股票","158,316,529","2,898,561","1,607",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","253,083,778,261","2,725,890,161","1,655,016",
"總計(1~15)","276,452,299,522","5,075,266,647","1,955,033",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,998(8)","405(4)",
"下跌(跌停)","4,722(74)","536(1)",
"持平","836","93",
"未成交","23,541","2",
"無比價","2,164","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年05月07日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","13,869,395","18,052","2,371,470,073","171.80","172.50","169.95","170.35","-","0.65","170.30","182","170.35","14","0.00",
="0051","元大中型100","171,536","235","11,960,194","70.00","70.00","69.35","69.50","-","0.45","69.50","1","69.55","1","0.00",
="0052","富邦科技","367,920","977","60,118,252","163.00","164.95","161.90","163.45","-","0.25","163.30","3","163.45","1","0.00",
="0053","元大電子","8,000","89","718,486","90.20","90.20","89.60","90.00","+","0.15","89.80","1","90.00","1","0.00",
="0055","元大MSCI金融","978,582","614","26,152,343","26.74","26.93","26.62","26.67","-","0.07","26.65","52","26.67","6","0.00",
="0056","元大高股息","26,661,823","16,909","872,752,672","32.71","32.92","32.61","32.64","-","0.04","32.64","59","32.65","116","0.00",
="0057","富邦摩台","19,023","110","2,425,024","127.35","127.90","127.35","127.90","+","0.20","127.55","20","128.25","1","0.00",
="0061","元大寶滬深","763,083","231","13,551,379","17.78","17.93","17.70","17.75","+","0.14","17.73","5","17.78","55","0.00",
="006203","元大MSCI台灣","3,584","85","284,040","79.70","79.70","79.10","79.10","-","0.45","79.25","1","80.00","24","0.00",
="006204","永豐臺灣加權","1,945","62","201,080","103.60","103.60","103.60","103.60","-","0.35","103.00","1","103.60","3","0.00",
="006205","富邦上証","386,189","468","11,910,262","30.68","31.23","30.68","30.80","+","0.24","30.80","1","30.81","59","0.00",
="006206","元大上證50","22,125","75","651,625","29.68","29.68","29.34","29.48","+","0.34","29.46","1","29.48","82","0.00",
="006207","復華滬深","211,545","97","4,880,497","23.27","23.27","23.03","23.13","+","0.22","23.05","50","23.09","2","0.00",
="006208","富邦台50","7,422,994","9,170","742,871,067","100.40","100.95","99.45","100.05","-","0.10","100.05","3","100.10","1","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.68","5","7.77","5","0.00",
="00631L","元大台灣50正2","9,413,598","7,187","1,643,423,147","176.20","176.90","172.45","174.25","-","0.50","174.25","48","174.45","16","0.00",
="00632R","元大台灣50反1","95,414,004","9,831","2,342,579,004","24.45","24.69","24.37","24.55","-","0.04","24.54","162","24.55","3,441","0.00",
="00633L","富邦上証正2","7,554,182","1,265","274,525,926","36.02","36.78","36.02","36.24","+","0.82","36.24","44","36.25","5","0.00",
="00634R","富邦上証反1","54,000","4","208,180","3.85","3.87","3.85","3.87","-","0.01","3.85","709","3.87","700","0.00",
="00635U","期元大S&P黃金","6,702,059","2,391","250,519,267","37.35","37.53","37.15","37.49","+","0.34","37.48","18","37.49","143","0.00",
="00636","國泰中國A50","1,123,173","488","24,052,328","21.26","21.58","21.26","21.37","+","0.20","21.37","10","21.38","4","0.00",
="00636K","國泰中國A50+U","200","2","1,430","7.15","7.15","7.15","7.15","+","0.02","6.89","7","7.22","2","0.00",
="00637L","元大滬深300正2","84,217,855","8,325","1,222,375,398","14.40","14.72","14.40","14.46","+","0.35","14.46","1,296","14.47","10","0.00",
="00638R","元大滬深300反1","119,520","37","963,206","8.13","8.13","8.03","8.08","-","0.04","8.07","5","8.08","204","0.00",
="00639","富邦深100","2,192,306","593","23,488,012","10.61","10.84","10.61","10.64","+","0.09","10.64","55","10.65","19","0.00",
="00640L","富邦日本正2","261,107","145","12,727,522","48.50","49.00","48.46","48.97","-","0.07","48.97","1","49.01","21","0.00",
="00641R","富邦日本反1","1,165,515","94","6,923,238","5.94","5.96","5.93","5.94","+","0.02","5.93","65","5.94","408","0.00",
="00642U","期元大S&P石油","5,778,857","1,371","83,185,027","14.37","14.44","14.36","14.43","+","0.40","14.42","123","14.43","25","0.00",
="00643","群益深証中小","3,793,519","232","45,485,971","12.00","12.26","11.91","11.98","+","0.11","11.98","16","11.99","56","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.91","2","2.94","1","0.00",
="00645","富邦日本","206,621","468","7,681,012","37.13","37.29","37.09","37.25","-","0.05","37.24","68","37.26","1","0.00",
="00646","元大S&P500","3,200,527","2,170","170,845,564","53.50","53.60","53.25","53.35","+","0.30","53.30","89","53.35","296","0.00",
="00647L","元大S&P500正2","208,177","131","16,890,774","81.55","81.55","80.80","80.90","+","0.40","80.85","1","80.90","1","0.00",
="00648R","元大S&P500反1","1,078,812","126","5,595,870","5.19","5.21","5.16","5.19"," ","0.00","5.19","1,729","5.20","9","0.00",
="00650L","復華香港正2","27,071,288","2,346","379,231,431","13.98","14.29","13.69","13.75","+","0.19","13.75","1,330","13.76","6","0.00",
="00651R","復華香港反1","3,151,139","227","19,335,771","6.13","6.22","6.09","6.20","-","0.03","6.20","8","6.21","531","0.00",
="00652","富邦印度","455,780","738","16,480,105","36.28","36.32","36.00","36.19","-","0.09","36.17","2","36.19","3","0.00",
="00653L","富邦印度正2","306,909","136","16,725,382","54.40","55.35","54.00","54.80","-","0.25","54.80","1","54.85","47","0.00",
="00654R","富邦印度反1","214,228","45","1,396,447","6.53","6.53","6.48","6.53","+","0.04","6.51","5","6.53","93","0.00",
="00655L","國泰中國A50正2","6,865,434","560","172,197,015","25.09","25.35","24.89","25.00","+","0.51","25.00","346","25.04","10","0.00",
="00656R","國泰中國A50反1","198,070","39","1,414,074","7.15","7.16","7.11","7.15","-","0.05","7.14","101","7.16","350","0.00",
="00657","國泰日經225","106,287","119","4,619,427","43.54","43.60","43.44","43.50","-","0.36","43.49","116","43.52","1","0.00",
="00657K","國泰日經225+U","200","2","2,900","14.50","14.50","14.50","14.50","-","0.10","14.38","4","14.57","2","0.00",
="00660","元大歐洲50","63,477","227","2,434,382","38.47","38.47","38.33","38.35","-","0.12","38.35","9","38.40","3","0.00",
="00661","元大日經225","265,540","133","12,582,722","47.49","47.57","47.35","47.48","-","0.35","47.48","1","47.54","28","0.00",
="00662","富邦NASDAQ","4,518,811","1,675","349,898,475","77.50","77.75","77.20","77.45","+","0.60","77.40","106","77.45","29","0.00",
="00663L","國泰臺灣加權正2","126,967","52","20,374,992","161.15","161.50","158.20","158.95","+","0.05","159.25","20","159.60","112","0.00",
="00664R","國泰臺灣加權反1","18,123,051","839","71,739,799","3.94","3.98","3.93","3.96","-","0.01","3.95","2,785","3.96","78","0.00",
="00665L","富邦琤肭磪囓2","54,805,370","5,404","528,965,126","9.60","9.89","9.41","9.47","+","0.10","9.47","1,146","9.48","151","0.00",
="00666R","富邦琤肭磪齯1","936,030","109","9,162,334","9.90","9.93","9.67","9.89","-","0.01","9.87","196","9.89","53","0.00",
="00668","國泰美國道瓊","848,297","131","38,392,793","45.08","45.39","45.08","45.17","+","0.11","45.17","10","45.19","18","0.00",
="00668K","國泰美國道瓊+U","200","2","2,976","14.88","14.88","14.88","14.88","-","0.13","--","0","--","0","0.00",
="00669R","國泰美國道瓊反1","2,676,340","230","17,532,773","6.51","6.57","6.51","6.57","+","0.04","6.56","47","6.57","144","0.00",
="00670L","富邦NASDAQ正2","957,796","549","103,426,273","108.35","108.75","107.35","107.40","+","0.40","107.35","5","107.40","2","0.00",
="00671R","富邦NASDAQ反1","11,917,010","498","43,010,541","3.61","3.63","3.59","3.63"," ","0.00","3.62","76","3.63","1,710","0.00",
="00673R","期元大S&P原油反1","9,345,728","901","73,036,277","7.80","7.85","7.79","7.81","-","0.22","7.80","489","7.81","3","0.00",
="00674R","期元大S&P黃金反1","6,859,116","574","51,487,511","7.51","7.54","7.47","7.50","-","0.05","7.49","351","7.50","298","0.00",
="00675L","富邦臺灣加權正2","4,486,201","2,361","312,009,793","70.15","70.45","68.70","69.40","+","0.15","69.40","55","69.45","28","0.00",
="00676R","富邦臺灣加權反1","1,649,100","318","22,153,914","13.37","13.50","13.33","13.43"," ","0.00","13.43","10","13.44","1,251","0.00",
="00678","群益那斯達克生技","512,632","179","12,105,787","23.68","23.68","23.53","23.59","-","1.18","23.58","2","23.59","99","0.00",
="00680L","元大美債20正2","28,490,470","2,062","206,416,379","7.21","7.27","7.20","7.26","+","0.14","7.25","386","7.26","4,547","0.00",
