"114年03月11日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融保險類指數","2,130.03","-","19.05","-0.89","",
"貿易百貨類指數","278.74","-","2.07","-0.74","",
"油電燃氣類指數","57.27","-","1.04","-1.78","",
"綠能環保類指數","108.96","-","1.47","-1.33","",
"數位雲端類指數","65.10","-","1.61","-2.41","",
"運動休閒類指數","95.87","-","2.18","-2.22","",
"居家生活類指數","125.04","-","2.74","-2.14","",
"其他類指數","326.21","-","4.85","-1.46","",
"臺指日報酬兩倍指數","57,188.97","-","2,047.02","-3.46","",
"臺指反向一倍指數","2,907.29","+","49.38","1.73","",
"電子類兩倍槓桿指數","70,253.80","-","2,947.26","-4.03","",
"電子類反向指數","2,178.50","+","42.99","2.01","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,846.69","-","42.02","-1.08","",
"臺灣中小型公司治理指數","9,946.03","-","200.45","-1.98","",
"臺灣IPO指數","5,983.58","-","88.44","-1.46","",
"智慧中立指數","3,846.48","+","5.64","0.15","",
"臺灣5G指數","11,034.27","-","170.79","-1.52","",
"臺灣企業社會責任中小型指數","11,809.13","-","124.38","-1.04","",
"特選臺灣電動車代表指數","9,640.09","-","159.31","-1.63","",
"臺灣科技龍頭通訊指數","9,671.28","-","167.41","-1.70","",
"臺灣全市場指數","7,672.25","-","126.74","-1.63","",
"臺灣全市場半導體指數","7,565.71","-","119.05","-1.55","",
"臺灣智慧移動與電動車指數","5,516.99","-","82.71","-1.48","",
"特選小資高價30指數","7,626.19","-","153.35","-1.97","",
"特選臺灣綠能及電動車指數","5,902.68","-","95.08","-1.59","",
"特選臺灣智能車供應鏈聯盟指數","6,945.81","-","128.37","-1.81","",
"臺灣全市場半導體精選30指數","5,914.65","-","95.38","-1.59","",
"特選臺灣高股息30指數","5,092.72","-","61.30","-1.19","",
"臺灣友善環境指數","6,826.77","-","108.85","-1.57","",
"台灣永續價值指數","6,204.96","-","97.40","-1.55","",
"特選臺灣IC設計指數","4,453.07","-","29.64","-0.66","",
"特選臺灣環境永續高股息指數","7,083.37","-","42.77","-0.60","",
"臺灣友善環境50指數","5,638.53","-","89.35","-1.56","",
"特選臺灣IC設計產業代表指數","5,682.19","-","55.39","-0.97","",
"特選臺灣綠能指數","5,065.88","-","120.95","-2.33","",
"特選臺灣智慧50指數","5,244.95","-","64.91","-1.22","",
"臺灣晶圓製造指數","5,928.88","-","101.16","-1.68","",
"臺灣精選高息指數","5,579.26","-","50.60","-0.90","",
"臺灣多因子優選高股息30指數","8,487.90","-","56.19","-0.66","",
"特選臺灣優利高填息30指數","7,399.99","-","51.30","-0.69","",
"特選臺灣科技優息指數","8,693.47","-","81.71","-0.93","",
"臺灣半導體收益指數","6,688.62","-","82.97","-1.23","",
"臺灣優選成長高股息指數","7,611.55","-","122.69","-1.59","",
"特選臺灣ESG低碳高息40指數","8,158.88","-","65.93","-0.80","",
"臺灣優選多因子30指數","8,712.03","-","92.42","-1.05","",
"臺灣創新科技50指數","7,254.63","-","131.88","-1.79","",
"臺灣全市場新經濟產業指數","4,814.42","-","85.23","-1.74","",
"臺灣ESG永續高股息等權重指數","6,242.11","-","46.93","-0.75","",
"臺灣永續高息中小型指數","5,648.46","-","72.94","-1.27","",
"特選臺灣高息優質成長指數","6,106.99","-","30.08","-0.49","",
"特選臺灣高息動能指數","6,607.17","-","71.54","-1.07","",
"臺灣電子成長高息等權重指數","5,891.61","-","33.04","-0.56","",
"特選臺灣優利成長指數","5,144.66","-","68.50","-1.31","",
"臺灣價值高息指數","5,555.26","-","44.49","-0.79","",
"特選臺灣IC設計動能指數","4,733.75","-","31.20","-0.65","",
"臺灣科技高股息指數","5,327.88","-","21.16","-0.40","",
"臺灣趨勢動能高股息指數","5,832.10","-","51.66","-0.88","",
"特選臺灣科技高息成長指數","5,348.42","-","76.69","-1.41","",
"特選臺灣AI優息動能指數","4,831.55","-","59.95","-1.23","",
"臺灣優選AI 50指數","4,786.09","-","57.52","-1.19","",
"臺灣AI供應鏈聯盟指數","5,275.82","-","83.78","-1.56","",
"台灣旗艦動能50指數","5,232.69","-","53.93","-1.02","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","48,207.07","-","870.07","-1.77","",
"金融類日報酬反向一倍指數","3,448.54","+","30.30","0.89","",
"漲升股利150指數","9,828.32","-","125.09","-1.26","",
"藍籌30指數","10,650.62","-","155.45","-1.44","",
"工業菁英30指數","11,031.30","-","193.57","-1.72","",
"低波動股利精選30指數","8,673.87","-","44.78","-0.51","",
"中小型A級動能50指數","21,190.15","-","456.30","-2.11","",
"特選高息低波指數","10,270.70","-","56.62","-0.55","",
"臺灣永續指數","11,606.48","-","181.49","-1.54","",
"價值投資指數","8,121.25","-","118.95","-1.44","",
"存股雙十等權重指數","9,877.06","-","133.48","-1.33","",
"特選大蘋果指數","10,638.65","-","216.90","-2.00","",
"中小型300指數","11,511.21","-","165.81","-1.42","",
"臺灣500指數","11,159.11","-","176.61","-1.56","",
"臺灣勞工權益指數","9,779.10","-","87.48","-0.89","",
"微波高息精選20指數","8,782.52","-","46.75","-0.53","",
"特選世代行動通訊指數","9,380.27","-","87.72","-0.93","",
"智慧投資多因子30指數","7,803.83","-","37.71","-0.48","",
"臺股期貨指數","11,927.68","-","224.68","-1.85","",
"特選價值成長指數","10,350.84","-","57.60","-0.55","",
"臺灣上櫃永續指數","7,442.71","-","74.03","-0.98","",
"特選台股領航指數","11,173.17","-","175.75","-1.55","",
"特選Smart多因子指數","8,980.87","-","171.74","-1.88","",
"特選ESG高股息指數","7,037.54","-","30.62","-0.43","",
"特選上櫃ESG成長指數","5,177.86","-","44.03","-0.84","",
"特選上櫃ESG電子菁英指數","5,270.39","-","65.26","-1.22","",
"臺灣優息存股指數","5,472.72","-","59.88","-1.08","",
"特選上櫃ESG永續高股息指數","7,112.30","-","118.61","-1.64","",
"特選臺灣金融高股息存股指數","6,790.91","-","69.00","-1.01","",
"特選臺灣產業龍頭存股等權重指數","6,695.55","-","99.67","-1.47","",
"上櫃ESG 30指數","6,491.55","-","100.65","-1.53","",
"臺灣ESG低碳50指數","7,662.05","-","119.53","-1.54","",
"臺灣創新板指數","8,890.97","-","153.65","-1.70","",
"特選上櫃ESG龍頭指數","6,247.73","-","102.92","-1.62","",
"漲升股利精選高息50指數","5,764.57","-","30.46","-0.53","",
"臺灣市值動能50指數","4,832.92","-","95.48","-1.94","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","4,840.63","-","82.83","-1.68","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","37,176.10","-","645.41","-1.71","",
"發行量加權股價報酬指數","48,804.06","-","858.10","-1.73","",
"臺灣公司治理100報酬指數","19,005.09","-","376.97","-1.94","",
"臺灣50報酬指數","40,497.50","-","821.97","-1.99","",
"臺灣50權重上限30%報酬指數","35,942.61","-","560.62","-1.54","",
"臺灣中型100報酬指數","39,771.59","-","568.61","-1.41","",
"臺灣資訊科技股報酬指數","74,879.77","-","1,685.05","-2.20","",
"臺灣發達報酬指數","20,546.71","-","253.58","-1.22","",
"臺灣高股息報酬指數","28,403.72","-","241.04","-0.84","",
"臺灣就業99報酬指數","22,085.15","-","262.14","-1.17","",
"臺灣高薪100報酬指數","19,162.72","-","176.19","-0.91","",
"未含金融電子報酬指數","33,869.84","-","413.34","-1.21","",
"小型股300報酬指數","16,021.84","-","189.79","-1.17","",
"水泥類報酬指數","347.57","+","0.36","0.10","",
"食品類報酬指數","3,614.00","-","23.41","-0.64","",
"塑膠類報酬指數","224.88","-","1.75","-0.77","",
"紡織纖維類報酬指數","1,078.83","-","20.67","-1.88","",
"電機機械類報酬指數","614.26","-","18.46","-2.92","",
"電器電纜類報酬指數","155.50","-","3.43","-2.16","",
"化學生技醫療類報酬指數","230.18","-","3.27","-1.40","",
"化學類報酬指數","312.42","-","5.80","-1.82","",
"生技醫療類報酬指數","111.39","-","1.30","-1.15","",
"玻璃陶瓷類報酬指數","63.04","-","0.11","-0.17","",
"造紙類報酬指數","464.79","-","4.49","-0.96","",
"鋼鐵類報酬指數","259.34","-","3.36","-1.28","",
"橡膠類報酬指數","460.28","+","0.59","0.13","",
"汽車類報酬指數","625.73","-","7.38","-1.17","",
"電子工業類報酬指數","2,374.21","-","48.78","-2.01","",
"半導體類報酬指數","1,123.65","-","27.13","-2.36","",
"電腦及週邊設備類報酬指數","622.08","-","6.91","-1.10","",
"光電類報酬指數","62.64","-","0.47","-0.74","",
"通信網路類報酬指數","373.48","-","3.21","-0.85","",
"電子零組件類報酬指數","441.04","-","6.63","-1.48","",
"電子通路類報酬指數","628.98","-","1.50","-0.24","",
"資訊服務類報酬指數","574.31","-","9.80","-1.68","",
"其他電子類報酬指數","272.35","-","6.35","-2.28","",
"建材營造類報酬指數","1,193.32","-","16.65","-1.38","",
"航運類報酬指數","413.47","+","0.63","0.15","",
"觀光餐旅類報酬指數","178.73","-","1.67","-0.93","",
"金融保險類報酬指數","3,918.31","-","35.04","-0.89","",
"貿易百貨類報酬指數","462.54","-","3.43","-0.74","",
"油電燃氣類報酬指數","94.91","-","1.73","-1.79","",
"綠能環保類報酬指數","114.37","-","1.54","-1.33","",
"數位雲端類報酬指數","67.60","-","1.67","-2.41","",
"運動休閒類報酬指數","102.34","-","2.32","-2.22","",
"居家生活類報酬指數","133.67","-","2.93","-2.14","",
"其他類報酬指數","592.17","-","8.81","-1.47","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,391.35","-","47.96","-1.08","",
"臺灣中小型公司治理報酬指數","13,916.67","-","280.49","-1.98","",
"臺灣IPO報酬指數","7,285.05","-","107.68","-1.46","",
"智慧中立報酬指數","5,001.45","+","7.34","0.15","",
"加權指數掩護性臺指買權價外5%報酬指數","9,650.46","-","169.42","-1.73","",
"臺灣5G報酬指數","13,422.27","-","207.75","-1.52","",
"臺灣企業社會責任中小型報酬指數","14,908.20","-","157.04","-1.04","",
"特選臺灣電動車代表報酬指數","11,516.55","-","190.32","-1.63","",
"臺灣科技龍頭通訊報酬指數","11,335.98","-","196.23","-1.70","",
"臺灣全市場報酬指數","8,791.11","-","145.23","-1.63","",
"臺灣全市場半導體報酬指數","8,832.89","-","138.99","-1.55","",
"臺灣智慧移動與電動車報酬指數","6,445.72","-","96.62","-1.48","",
"特選小資高價30報酬指數","8,642.41","-","173.79","-1.97","",
"特選臺灣綠能及電動車報酬指數","6,851.25","-","110.36","-1.59","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,018.95","-","148.20","-1.81","",
"臺灣全市場半導體精選30報酬指數","6,779.95","-","109.34","-1.59","",
"特選臺灣高股息30報酬指數","6,991.59","-","84.17","-1.19","",
"臺灣友善環境報酬指數","7,792.98","-","124.25","-1.57","",
"台灣永續價值報酬指數","6,876.43","-","107.94","-1.55","",
"特選臺灣IC設計報酬指數","5,240.46","-","34.88","-0.66","",
"特選臺灣環境永續高股息報酬指數","9,595.09","-","57.94","-0.60","",
"臺灣友善環境50報酬指數","6,446.61","-","102.16","-1.56","",
"特選臺灣IC設計產業代表報酬指數","6,695.42","-","65.27","-0.97","",
"特選臺灣綠能報酬指數","5,648.35","-","134.86","-2.33","",
"特選臺灣智慧50報酬指數","6,078.31","-","75.22","-1.22","",
"臺灣晶圓製造報酬指數","6,754.95","-","115.26","-1.68","",
"臺灣精選高息報酬指數","7,619.69","-","69.11","-0.90","",
"臺灣多因子優選高股息30報酬指數","10,185.14","-","67.43","-0.66","",
"特選臺灣優利高填息30報酬指數","9,208.07","-","63.84","-0.69","",
"特選臺灣科技優息報酬指數","9,703.45","-","91.21","-0.93","",
"臺灣半導體收益報酬指數","7,398.50","-","91.78","-1.23","",
"臺灣優選成長高股息報酬指數","8,401.89","-","135.43","-1.59","",
"特選臺灣ESG低碳高息40報酬指數","9,045.35","-","73.10","-0.80","",
"臺灣優選多因子30報酬指數","9,290.87","-","98.57","-1.05","",
"臺灣創新科技50報酬指數","7,788.10","-","141.58","-1.79","",
"臺灣全市場新經濟產業報酬指數","5,129.78","-","90.81","-1.74","",
"臺灣ESG永續高股息等權重報酬指數","6,781.73","-","50.98","-0.75","",
"臺灣永續高息中小型報酬指數","6,008.69","-","77.59","-1.27","",
"特選臺灣高息優質成長報酬指數","6,420.15","-","31.61","-0.49","",
"特選臺灣高息動能報酬指數","6,900.60","-","74.71","-1.07","",
"臺灣電子成長高息等權重報酬指數","6,166.11","-","34.57","-0.56","",
"特選臺灣優利成長報酬指數","5,408.41","-","72.01","-1.31","",
"臺灣價值高息報酬指數","5,818.61","-","46.61","-0.79","",
"特選臺灣IC設計動能報酬指數","4,852.85","-","31.99","-0.65","",
"臺灣科技高股息報酬指數","5,603.95","-","22.25","-0.40","",
"臺灣趨勢動能高股息報酬指數","6,115.27","-","54.16","-0.88","",
"特選臺灣科技高息成長報酬指數","5,615.67","-","80.52","-1.41","",
"特選臺灣AI優息動能報酬指數","4,982.71","-","61.81","-1.23","",
"臺灣優選AI 50報酬指數","4,931.04","-","59.26","-1.19","",
"臺灣AI供應鏈聯盟報酬指數","5,284.59","-","83.92","-1.56","",
"台灣旗艦動能50報酬指數","5,263.24","-","54.24","-1.02","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,547.76","-","185.15","-1.26","",
"藍籌30報酬指數","14,576.69","-","212.76","-1.44","",
"工業菁英30報酬指數","15,283.65","-","268.18","-1.72","",
"低波動股利精選30報酬指數","12,087.08","-","62.41","-0.51","",
"中小型A級動能50報酬指數","26,568.51","-","572.11","-2.11","",
"特選高息低波報酬指數","15,690.90","-","86.49","-0.55","",
"臺灣永續報酬指數","15,854.18","-","247.91","-1.54","",
"價值投資報酬指數","11,814.31","-","173.05","-1.44","",
"存股雙十等權重報酬指數","13,832.95","-","186.94","-1.33","",
"特選大蘋果報酬指數","13,752.79","-","280.38","-2.00","",
"中小型300報酬指數","14,318.53","-","206.25","-1.42","",
"臺灣500報酬指數","13,903.14","-","220.03","-1.56","",
"臺灣勞工權益報酬指數","13,065.00","-","116.87","-0.89","",
"微波高息精選20報酬指數","11,192.69","-","59.58","-0.53","",
"特選世代行動通訊報酬指數","11,428.77","-","106.87","-0.93","",
"智慧投資多因子30報酬指數","10,110.07","-","48.85","-0.48","",
"特選大蘋果報酬正向兩倍指數","34,182.54","-","1,422.77","-4.00","",
"特選大蘋果報酬反向一倍指數","3,652.01","+","71.54","2.00","",
"特選價值成長報酬指數","13,870.54","-","77.19","-0.55","",
"臺灣上櫃永續報酬指數","8,954.21","-","89.07","-0.98","",
"特選台股領航報酬指數","13,946.54","-","219.37","-1.55","",
"特選Smart多因子報酬指數","10,624.10","-","203.16","-1.88","",
"特選ESG高股息報酬指數","9,185.75","-","39.96","-0.43","",
"特選上櫃ESG成長報酬指數","5,843.11","-","49.68","-0.84","",
"特選上櫃ESG電子菁英報酬指數","6,022.55","-","74.58","-1.22","",
"臺灣優息存股報酬指數","6,466.76","-","70.76","-1.08","",
"特選上櫃ESG永續高股息報酬指數","8,076.05","-","134.67","-1.64","",
"特選臺灣金融高股息存股報酬指數","7,477.87","-","75.98","-1.01","",
"特選臺灣產業龍頭存股等權重報酬指數","7,329.13","-","109.10","-1.47","",
"上櫃ESG 30報酬指數","6,976.97","-","108.18","-1.53","",
"臺灣ESG低碳50報酬指數","8,253.28","-","128.75","-1.54","",
"臺灣創新板報酬指數","8,995.34","-","155.45","-1.70","",
"特選上櫃ESG龍頭報酬指數","6,471.09","-","106.60","-1.62","",
"漲升股利精選高息50報酬指數","6,092.64","-","32.19","-0.53","",
"臺灣市值動能50報酬指數","4,851.79","-","95.85","-1.94","",
"臺灣護城河概念優選50報酬指數","4,848.44","-","82.97","-1.68","",
"114年03月11日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","372,002,273,620","3,675,984,849","2,632,630",
"2.台灣存託憑證","162,877,444","22,817,991","5,250",
"3.受益憑證","0","0","0",
"4.ETF","54,571,349,973","2,087,984,979","927,608",
"5.受益證券","96,840,539","6,547,160","224",
"6.變更交易股票","9,287,447","1,312,284","1,524",
"7.認購(售)權證","1,832,024,890","2,255,276,000","69,300",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","6,698,630","854,000","147",
"14.創新板股票","251,449,944","2,378,811","3,353",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","372,263,011,011","3,679,675,944","2,637,507",
"總計(1~15)","428,932,802,487","8,053,156,074","3,640,036",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,320(9)","195(4)",
"下跌(跌停)","8,947(88)","776(3)",
"持平","349","56",
"未成交","19,808","4",
"無比價","4,214","5",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年03月11日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","39,156,166","103,437","7,080,180,542","180.75","182.10","179.10","182.00","-","3.25","181.95","28","182.00","8","0.00",
="0051","元大中型100","216,067","474","16,471,677","77.25","77.25","75.45","76.60","-","1.30","76.55","4","76.60","5","0.00",
="0052","富邦科技","1,058,227","3,149","189,076,859","179.00","180.10","176.80","179.45","-","4.45","179.40","10","179.45","1","0.00",
="0053","元大電子","25,507","145","2,448,877","96.00","96.85","95.00","96.85","-","1.85","96.45","1","96.55","1","0.00",
="0055","元大MSCI金融","279,268","444","7,901,710","28.50","28.60","28.14","28.52","-","0.25","28.51","1","28.52","1","0.00",
="0056","元大高股息","96,719,856","71,886","3,469,097,840","36.00","36.30","35.65","36.17","-","0.25","36.17","231","36.18","34","0.00",
="0057","富邦摩台","41,406","106","5,585,418","133.75","135.80","133.75","135.80","-","2.75","135.45","1","135.65","10","0.00",
="0061","元大寶滬深","420,183","222","8,209,664","19.53","19.69","19.44","19.58","+","0.01","19.58","45","19.60","35","0.00",
="006203","元大MSCI台灣","13,535","181","1,151,541","86.45","86.45","83.75","84.75","-","1.75","84.60","1","85.50","1","0.00",
="006204","永豐臺灣加權","54,442","108","5,944,716","109.10","111.00","109.10","111.00","-","1.75","110.20","50","111.00","16","0.00",
="006205","富邦上証","352,664","294","11,781,632","33.10","33.65","33.10","33.50"," ","0.00","33.49","182","33.50","3","0.00",
="006206","元大上證50","488,423","160","15,389,570","31.65","31.88","31.31","31.73","+","0.05","31.70","70","31.75","5","0.00",
="006207","復華滬深","100,814","101","2,572,175","25.50","25.61","25.50","25.56","+","0.03","25.56","47","25.57","10","0.00",
="006208","富邦台50","25,604,610","67,351","2,719,581,583","106.05","106.95","105.30","106.60","-","2.15","106.55","153","106.60","383","0.00",
="00625K","富邦上証+R","12,000","3","89,190","7.44","7.44","7.42","7.42","X","0.00","7.42","3","7.46","5","0.00",
="00631L","元大台灣50正2","13,578,887","18,654","2,882,219,908","213.60","216.20","208.10","215.50","-","8.25","215.45","13","215.50","138","0.00",
="00632R","元大台灣50反1","40,090,847","7,970","966,683,526","24.14","24.32","23.91","23.95","+","0.42","23.95","688","23.96","46","0.00",
="00633L","富邦上証正2","4,064,502","980","156,971,226","38.41","39.08","38.21","38.79","+","0.14","38.79","54","38.80","20","0.00",
="00634R","富邦上証反1","3,629,000","39","14,771,280","4.08","4.10","4.05","4.06","-","0.01","4.05","11","4.06","696","0.00",
="00635U","期元大S&P黃金","982,313","551","31,953,451","32.56","32.65","32.41","32.61","-","0.15","32.61","148","32.65","8","0.00",
="00636","國泰中國A50","1,290,753","465","29,588,462","23.08","23.12","22.80","23.03","+","0.08","23.03","31","23.04","12","0.00",
="00636K","國泰中國A50+U","200","2","1,402","7.01","7.01","7.01","7.01","+","0.01","7.00","10","7.04","10","0.00",
="00637L","元大滬深300正2","55,160,246","5,582","864,368,996","15.57","15.85","15.52","15.73","+","0.03","15.73","371","15.74","235","0.00",
="00638R","元大滬深300反1","369,000","74","3,181,940","8.65","8.67","8.58","8.61"," ","0.00","8.59","455","8.61","116","0.00",
="00639","富邦深100","1,183,254","362","14,382,010","12.13","12.24","12.08","12.18","+","0.04","12.16","20","12.18","91","0.00",
="00640L","富邦日本正2","940,909","427","46,148,788","48.91","49.95","48.50","49.95","-","1.70","49.95","2","49.96","1","0.00",
="00641R","富邦日本反1","2,147,495","211","13,466,790","6.30","6.32","6.22","6.22","+","0.08","6.22","700","6.23","50","0.00",
="00642U","期元大S&P石油","5,328,686","1,836","84,768,150","15.87","16.01","15.83","15.98","-","0.16","15.97","28","15.98","183","0.00",
="00643","群益深証中小","4,881,531","294","66,961,787","13.72","13.82","13.66","13.72","-","0.03","13.71","174","13.72","18","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","3.06","2","3.10","1","0.00",
="00645","富邦日本","433,750","392","15,797,421","36.25","36.65","36.13","36.65","-","0.60","36.65","11","36.67","154","0.00",
="00646","元大S&P500","5,984,397","5,740","345,051,658","57.55","58.05","57.30","58.00","-","1.10","57.95","556","58.00","469","0.00",
="00647L","元大S&P500正2","772,703","693","67,065,003","86.05","87.90","85.55","87.80","-","3.65","87.75","5","87.85","18","0.00",
="00648R","元大S&P500反1","7,097,852","369","39,138,107","5.53","5.56","5.48","5.49","+","0.12","5.49","10","5.50","1,836","0.00",
="00650L","復華香港正2","29,463,243","4,192","482,657,361","16.00","16.76","15.99","16.62","-","0.01","16.62","12","16.63","1,607","0.00",
="00651R","復華香港反1","4,239,329","374","26,901,020","6.43","6.43","6.28","6.30","+","0.02","6.30","117","6.31","63","0.00",
="00652","富邦印度","314,820","391","10,962,489","35.15","35.15","34.67","35.01","-","0.33","35.01","35","35.08","50","0.00",
="00653L","富邦印度正2","407,224","222","20,095,052","49.55","49.90","48.87","49.90","-","0.85","49.83","76","49.97","27","0.00",
="00654R","富邦印度反1","225,453","46","1,612,241","7.12","7.19","7.12","7.14","+","0.10","7.12","11","7.13","144","0.00",
="00655L","國泰中國A50正2","1,817,072","475","47,266,675","25.88","26.28","25.70","26.14","+","0.10","26.11","12","26.14","345","0.00",
="00656R","國泰中國A50反1","92,000","21","699,180","7.62","7.64","7.59","7.59","-","0.01","7.58","201","7.59","250","0.00",
="00657","國泰日經225","9,032","74","389,669","42.79","43.50","42.78","43.49","-","0.52","43.49","57","43.53","10","0.00",
="00657K","國泰日經225+U","200","2","2,622","13.11","13.11","13.11","13.11","-","0.22","13.17","10","--","0","0.00",
="00660","元大歐洲50","28,043","84","1,090,013","38.77","39.20","38.70","39.18","-","0.58","39.04","101","39.18","20","0.00",
="00661","元大日經225","109,442","211","5,126,117","46.67","47.27","46.50","47.27","-","0.53","47.27","1","47.31","100","0.00",
="00662","富邦NASDAQ","6,954,290","6,836","568,266,936","81.40","82.50","81.10","82.40","-","2.60","82.40","81","82.50","558","0.00",
="00663L","國泰臺灣加權正2","175,980","110","34,384,013","193.10","197.55","190.00","196.70","-","7.65","196.30","15","196.70","5","0.00",
="00664R","國泰臺灣加權反1","33,431,681","1,407","130,024,077","3.88","3.93","3.85","3.86","+","0.07","3.86","50","3.87","1,808","0.00",
="00665L","富邦琤肭磪囓2","74,369,465","7,122","862,521,026","11.39","11.90","11.32","11.71","+","0.04","11.71","375","11.72","1,193","0.00",
="00666R","富邦琤肭磪齯1","1,420,035","228","14,517,624","10.38","10.42","10.10","10.17","+","0.02","10.15","57","10.17","23","0.00",
="00668","國泰美國道瓊","165,205","186","8,271,690","49.98","50.35","49.85","50.30","-","0.60","50.25","149","50.30","3","0.00",
="00668K","國泰美國道瓊+U","200","2","3,048","15.24","15.24","15.24","15.24","-","0.31","15.21","12","15.25","9","0.00",
="00669R","國泰美國道瓊反1","14,460,379","500","99,067,971","6.87","6.90","6.83","6.84","+","0.11","6.83","68","6.84","1,555","0.00",
="00670L","富邦NASDAQ正2","6,667,622","7,127","724,750,992","107.70","110.90","106.80","110.80","-","7.50","110.75","18","110.80","122","0.00",
="00671R","富邦NASDAQ反1","16,629,864","1,034","63,649,188","3.85","3.86","3.79","3.80","+","0.11","3.80","861","3.81","3,141","0.00",
