"114年01月09日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣全市場新經濟產業報酬指數","4,954.31","-","132.31","-2.60","",
"臺灣ESG永續高股息等權重報酬指數","6,377.37","-","162.47","-2.48","",
"臺灣永續高息中小型報酬指數","5,787.31","-","107.22","-1.82","",
"特選臺灣高息優質成長報酬指數","6,083.02","-","189.49","-3.02","",
"特選臺灣高息動能報酬指數","6,753.38","-","101.05","-1.47","",
"臺灣電子成長高息等權重報酬指數","6,038.90","-","134.60","-2.18","",
"特選臺灣優利成長報酬指數","5,224.57","-","117.72","-2.20","",
"臺灣價值高息報酬指數","5,710.91","-","133.43","-2.28","",
"特選臺灣IC設計動能報酬指數","4,979.59","-","99.40","-1.96","",
"臺灣科技高股息報酬指數","5,324.77","-","119.09","-2.19","",
"臺灣趨勢動能高股息報酬指數","5,931.17","-","115.12","-1.90","",
"特選臺灣科技高息成長報酬指數","5,401.10","-","124.58","-2.25","",
"特選臺灣AI優息動能報酬指數","5,097.76","-","128.44","-2.46","",
"臺灣優選AI 50報酬指數","5,037.85","-","108.97","-2.12","",
"臺灣AI供應鏈聯盟報酬指數","5,689.23","-","168.21","-2.87","",
"台灣旗艦動能50報酬指數","5,339.78","-","109.48","-2.01","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,527.53","-","280.20","-1.89","",
"藍籌30報酬指數","15,367.66","-","229.28","-1.47","",
"工業菁英30報酬指數","15,671.47","-","242.09","-1.52","",
"低波動股利精選30報酬指數","11,563.67","-","35.21","-0.30","",
"中小型A級動能50報酬指數","28,880.92","-","572.90","-1.95","",
"特選高息低波報酬指數","15,166.60","-","164.29","-1.07","",
"臺灣永續報酬指數","16,601.00","-","243.63","-1.45","",
"價值投資報酬指數","11,289.16","-","247.11","-2.14","",
"存股雙十等權重報酬指數","13,632.75","-","339.91","-2.43","",
"特選大蘋果報酬指數","14,833.79","-","362.71","-2.39","",
"中小型300報酬指數","14,121.43","-","294.35","-2.04","",
"臺灣500報酬指數","14,351.22","-","229.35","-1.57","",
"臺灣勞工權益報酬指數","12,920.32","-","238.16","-1.81","",
"微波高息精選20報酬指數","10,735.25","-","57.13","-0.53","",
"特選世代行動通訊報酬指數","11,210.18","-","365.68","-3.16","",
"智慧投資多因子30報酬指數","9,727.76","-","112.95","-1.15","",
"特選大蘋果報酬正向兩倍指數","40,203.97","-","2,015.38","-4.77","",
"特選大蘋果報酬反向一倍指數","3,420.77","+","79.74","2.39","",
"特選價值成長報酬指數","13,178.69","-","370.68","-2.74","",
"臺灣上櫃永續報酬指數","8,893.05","-","237.96","-2.61","",
"特選台股領航報酬指數","14,845.71","-","251.69","-1.67","",
"特選Smart多因子報酬指數","11,123.77","-","170.99","-1.51","",
"特選ESG高股息報酬指數","9,009.94","-","250.97","-2.71","",
"特選上櫃ESG成長報酬指數","5,915.13","-","139.07","-2.30","",
"特選上櫃ESG電子菁英報酬指數","6,154.96","-","157.24","-2.49","",
"臺灣優息存股報酬指數","6,240.90","-","98.70","-1.56","",
"特選上櫃ESG永續高股息報酬指數","8,186.56","-","305.99","-3.60","",
"特選臺灣金融高股息存股報酬指數","7,488.34","-","16.03","-0.21","",
"特選臺灣產業龍頭存股等權重報酬指數","7,229.30","-","139.70","-1.90","",
"上櫃ESG 30報酬指數","7,008.49","-","216.53","-3.00","",
"臺灣ESG低碳50報酬指數","8,626.61","-","135.89","-1.55","",
"臺灣創新板報酬指數","8,555.98","-","290.09","-3.28","",
"特選上櫃ESG龍頭報酬指數","6,353.91","-","158.88","-2.44","",
"漲升股利精選高息50報酬指數","5,942.79","-","123.59","-2.04","",
"臺灣市值動能50報酬指數","5,176.58","-","72.03","-1.37","",
"114年01月09日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","363,148,861,429","3,452,482,815","2,489,707",
"2.台灣存託憑證","1,011,360,142","111,531,716","23,972",
"3.受益憑證","0","0","0",
"4.ETF","26,414,904,713","1,040,701,312","477,134",
"5.受益證券","19,087,354","1,344,071","273",
"6.變更交易股票","7,246,394","893,380","683",
"7.認購(售)權證","1,939,491,800","2,117,806,000","68,541",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","5,704,240","600,000","116",
"14.創新板股票","519,578,165","4,005,854","3,216",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","363,675,685,988","3,457,382,049","2,493,606",
"總計(1~15)","393,066,234,237","6,729,365,148","3,063,642",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","2,510(6)","132(4)",
"下跌(跌停)","8,671(123)","851(3)",
"持平","540","42",
"未成交","21,416","1",
"無比價","3,170","5",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年01月09日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","9,097,699","18,459","1,819,154,055","200.20","201.15","199.00","199.05","-","2.30","199.05","48","199.10","47","0.00",
="0051","元大中型100","75,211","444","5,794,438","77.70","77.70","76.30","76.30","-","1.40","76.30","1","76.40","1","0.00",
="0052","富邦科技","739,001","1,722","146,915,264","199.70","200.00","197.70","198.10","-","2.20","198.10","1","198.15","6","0.00",
="0053","元大電子","11,311","118","1,197,272","106.50","106.80","105.30","105.30","-","1.55","105.30","1","105.40","1","0.00",
="0055","元大MSCI金融","185,978","362","5,285,158","28.38","28.55","28.26","28.27","-","0.09","28.27","18","28.28","2","0.00",
="0056","元大高股息","113,831,909","74,348","4,204,145,874","37.28","37.30","36.69","36.73","-","0.57","36.72","52","36.73","37","0.00",
="0057","富邦摩台","23,079","106","3,383,433","147.10","147.45","145.90","145.90","-","1.95","145.45","20","146.00","1","0.00",
="0061","元大寶滬深","362,317","251","6,769,641","18.61","18.75","18.61","18.75","+","0.31","18.66","54","18.75","19","0.00",
="006203","元大MSCI台灣","6,417","40","600,901","93.70","94.15","93.00","93.00","-","1.10","91.00","1","93.45","1","0.00",
="006204","永豐臺灣加權","2,608","112","303,593","116.25","116.25","116.25","116.25","-","1.20","115.50","50","115.90","1","0.00",
="006205","富邦上証","300,615","168","9,647,767","32.14","32.14","32.00","32.12","+","0.35","32.11","100","32.12","1","0.00",
="006206","元大上證50","98,471","126","3,004,334","30.63","30.63","30.46","30.60","+","0.27","30.51","2","30.60","50","0.00",
="006207","復華滬深","142,198","118","3,459,624","24.26","24.36","24.26","24.33","+","0.28","24.33","100","24.34","11","0.00",
="006208","富邦台50","11,004,220","24,484","1,275,440,396","116.45","116.60","115.25","115.50","-","1.30","115.45","24","115.50","116","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.22","5","7.27","5","0.00",
="00631L","元大台灣50正2","5,220,281","7,691","1,273,278,988","246.20","247.25","240.95","241.50","-","6.90","241.45","2","241.50","7","0.00",
="00632R","元大台灣50反1","17,200,747","3,640","389,322,173","22.53","22.77","22.49","22.77","+","0.34","22.76","1,466","22.77","249","0.00",
="00633L","富邦上証正2","4,297,053","1,010","161,085,933","37.64","37.77","37.17","37.50","+","0.31","37.50","127","37.51","23","0.00",
="00634R","富邦上証反1","73,020","13","303,833","4.17","4.17","4.16","4.16","-","0.01","4.15","699","4.16","11","0.00",
="00635U","期元大S&P黃金","652,863","302","19,856,198","30.46","30.46","30.37","30.43","+","0.21","30.42","26","30.43","2","0.00",
="00636","國泰中國A50","551,724","193","12,281,420","22.21","22.37","22.18","22.28","+","0.12","22.28","7","22.29","1","0.00",
="00636K","國泰中國A50+U","200","2","1,360","6.80","6.80","6.80","6.80","+","0.02","6.78","10","6.82","6","0.00",
="00637L","元大滬深300正2","54,975,645","6,353","836,431,399","15.27","15.32","15.10","15.21","+","0.11","15.21","1,529","15.22","217","0.00",
="00638R","元大滬深300反1","181,707","34","1,600,620","8.80","8.83","8.79","8.81","-","0.02","8.80","23","8.81","109","0.00",
="00639","富邦深100","1,163,331","272","13,398,827","11.40","11.57","11.40","11.57","+","0.20","11.56","16","11.58","111","0.00",
="00640L","富邦日本正2","421,043","193","22,390,754","53.65","53.65","52.70","52.95","-","1.30","52.95","2","53.00","57","0.00",
="00641R","富邦日本反1","998,618","99","6,042,359","6.04","6.09","6.03","6.06","+","0.04","6.06","279","6.07","2","0.00",
="00642U","期元大S&P石油","1,681,005","369","29,290,731","17.48","17.48","17.38","17.43","-","0.35","17.43","1,680","17.44","7","0.00",
="00643","群益深証中小","3,884,433","259","48,582,501","12.51","12.54","12.46","12.54","+","0.22","12.54","29","12.55","89","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.83","3","2.86","2","0.00",
="00645","富邦日本","493,586","196","18,673,788","38.00","38.00","37.70","37.74","-","0.42","37.75","3","37.76","4","0.00",
="00646","元大S&P500","3,686,108","1,398","224,267,119","60.90","60.90","60.70","60.90"," ","0.00","60.85","21","60.90","454","0.00",
="00647L","元大S&P500正2","77,241","224","7,583,844","98.25","98.30","98.00","98.20","-","0.55","98.15","1","98.20","46","0.00",
="00648R","元大S&P500反1","272,184","44","1,420,892","5.23","5.23","5.21","5.23","+","0.02","5.22","222","5.23","1,945","0.00",
="00650L","復華香港正2","6,795,454","898","76,840,449","11.25","11.40","11.23","11.26","+","0.11","11.26","739","11.27","2","0.00",
="00651R","復華香港反1","259,000","24","2,013,610","7.80","7.81","7.76","7.81","-","0.02","7.79","300","7.81","213","0.00",
="00652","富邦印度","63,275","148","2,359,182","37.28","37.34","37.20","37.20","+","0.03","37.19","30","37.20","11","0.00",
="00653L","富邦印度正2","140,889","90","7,981,672","56.80","56.90","56.40","56.50","-","0.10","56.45","4","56.50","7","0.00",
="00654R","富邦印度反1","54,000","15","362,890","6.71","6.74","6.70","6.74"," ","0.00","6.73","20","6.74","53","0.00",
="00655L","國泰中國A50正2","3,656,726","594","92,647,332","25.45","25.51","25.12","25.35","+","0.19","25.35","194","25.36","27","0.00",
="00656R","國泰中國A50反1","150,000","12","1,165,090","7.80","7.80","7.76","7.78"," ","0.00","7.78","64","7.79","501","0.00",
="00657","國泰日經225","30,594","73","1,416,513","46.46","46.46","46.11","46.20","-","0.61","46.20","4","46.23","1","0.00",
="00657K","國泰日經225+U","200","2","2,830","14.15","14.15","14.15","14.15","-","0.15","14.07","10","14.11","3","0.00",
="00660","元大歐洲50","2,096","105","74,322","35.92","35.92","35.92","35.92","-","0.02","35.79","20","35.90","2","0.00",
="00661","元大日經225","245,452","332","12,381,028","50.55","50.70","50.25","50.35","-","0.65","50.35","169","50.40","18","0.00",
="00662","富邦NASDAQ","2,182,873","1,790","195,525,243","89.65","89.70","89.50","89.55","-","0.35","89.50","423","89.55","19","0.00",
="00663L","國泰臺灣加權正2","49,150","32","10,969,343","224.45","224.45","219.05","219.05","-","7.40","218.70","50","219.05","10","0.00",
="00664R","國泰臺灣加權反1","9,332,928","580","34,264,651","3.65","3.69","3.64","3.69","+","0.05","3.69","45","3.70","3,389","0.00",
="00665L","富邦琤肭磪囓2","22,935,843","1,799","178,951,322","7.75","7.89","7.73","7.78","+","0.08","7.78","408","7.79","27","0.00",
="00666R","富邦琤肭磪齯1","193,000","13","2,445,120","12.62","12.73","12.62","12.70","-","0.10","12.68","53","12.72","130","0.00",
="00668","國泰美國道瓊","46,102","119","2,344,397","50.85","50.95","50.80","50.80","-","0.05","50.80","145","50.85","1","0.00",
="00668K","國泰美國道瓊+U","200","2","3,096","15.48","15.48","15.48","15.48","+","0.04","15.46","10","15.50","3","0.00",
="00669R","國泰美國道瓊反1","1,005,288","89","6,768,156","6.73","6.74","6.72","6.74","+","0.03","6.73","1,053","6.74","710","0.00",
="00670L","富邦NASDAQ正2","865,063","1,065","115,806,167","133.75","134.20","133.60","133.85","-","1.05","133.80","6","133.85","84","0.00",
="00671R","富邦NASDAQ反1","5,511,700","193","19,319,200","3.50","3.51","3.49","3.51","+","0.01","3.50","5,246","3.51","128","0.00",
="00673R","期元大S&P原油反1","21,725,672","1,355","153,788,398","7.06","7.10","7.06","7.08","+","0.14","7.07","2,945","7.08","4,385","0.00",
="00674R","期元大S&P黃金反1","145,060","43","1,379,780","9.52","9.52","9.50","9.51","-","0.05","9.51","50","9.52","132","0.00",
