"114年01月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣發達報酬指數","20,612.12","+","313.66","1.55","",
"臺灣高股息報酬指數","28,298.37","+","307.15","1.10","",
"臺灣就業99報酬指數","22,619.47","+","407.35","1.83","",
"臺灣高薪100報酬指數","19,533.56","+","328.76","1.71","",
"未含金融電子報酬指數","32,901.83","+","417.99","1.29","",
"小型股300報酬指數","15,878.82","+","194.14","1.24","",
"水泥類報酬指數","320.70","+","2.84","0.89","",
"食品類報酬指數","3,519.03","+","31.25","0.90","",
"塑膠類報酬指數","209.69","+","9.52","4.76","",
"紡織纖維類報酬指數","1,049.11","+","13.75","1.33","",
"電機機械類報酬指數","631.03","+","4.35","0.69","",
"電器電纜類報酬指數","146.72","+","0.75","0.51","",
"化學生技醫療類報酬指數","221.56","+","5.79","2.68","",
"化學類報酬指數","291.06","+","3.99","1.39","",
"生技醫療類報酬指數","109.22","+","3.62","3.43","",
"玻璃陶瓷類報酬指數","58.06","+","0.75","1.31","",
"造紙類報酬指數","454.54","+","1.50","0.33","",
"鋼鐵類報酬指數","209.36","+","2.31","1.12","",
"橡膠類報酬指數","459.63","+","4.62","1.02","",
"汽車類報酬指數","640.20","+","8.30","1.31","",
"電子工業類報酬指數","2,624.90","+","86.81","3.42","",
"半導體類報酬指數","1,268.63","+","52.71","4.33","",
"電腦及週邊設備類報酬指數","663.52","+","11.90","1.83","",
"光電類報酬指數","63.08","+","1.41","2.29","",
"通信網路類報酬指數","379.12","+","3.29","0.88","",
"電子零組件類報酬指數","476.50","+","7.32","1.56","",
"電子通路類報酬指數","662.13","-","0.43","-0.06","",
"資訊服務類報酬指數","561.81","+","5.97","1.07","",
"其他電子類報酬指數","296.52","+","5.51","1.89","",
"建材營造類報酬指數","1,161.57","+","2.63","0.23","",
"航運類報酬指數","411.79","-","0.92","-0.22","",
"觀光餐旅類報酬指數","173.97","+","0.99","0.57","",
"金融保險類報酬指數","3,916.58","+","46.28","1.20","",
"貿易百貨類報酬指數","468.19","+","2.87","0.62","",
"油電燃氣類報酬指數","90.06","+","4.23","4.93","",
"綠能環保類報酬指數","115.29","+","0.98","0.86","",
"數位雲端類報酬指數","63.90","+","0.67","1.06","",
"運動休閒類報酬指數","102.88","+","2.63","2.62","",
"居家生活類報酬指數","131.20","+","2.40","1.86","",
"其他類報酬指數","585.85","+","3.80","0.65","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,467.44","+","123.57","2.84","",
"臺灣中小型公司治理報酬指數","14,444.16","+","298.96","2.11","",
"臺灣IPO報酬指數","6,807.95","+","93.15","1.39","",
"智慧中立報酬指數","4,780.00","-","19.76","-0.41","",
"加權指數掩護性臺指買權價外5%報酬指數","10,185.20","+","264.59","2.67","",
"臺灣5G報酬指數","14,330.04","+","387.02","2.78","",
"臺灣企業社會責任中小型報酬指數","14,778.71","+","165.79","1.13","",
"特選臺灣電動車代表報酬指數","11,914.83","+","172.84","1.47","",
"臺灣5G+通訊報酬指數","12,349.65","+","341.34","2.84","",
"臺灣全市場報酬指數","9,310.74","+","232.10","2.56","",
"臺灣全市場半導體報酬指數","9,378.25","+","290.71","3.20","",
"臺灣智慧移動與電動車報酬指數","6,884.79","+","125.90","1.86","",
"特選小資高價30報酬指數","9,643.30","+","266.65","2.84","",
"特選臺灣綠能及電動車報酬指數","7,081.97","+","154.78","2.23","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,717.36","+","244.80","2.89","",
"臺灣全市場半導體精選30報酬指數","7,219.40","+","232.41","3.33","",
"特選臺灣高股息30報酬指數","6,912.25","+","65.57","0.96","",
"臺灣友善環境報酬指數","8,231.31","+","188.47","2.34","",
"台灣永續價值報酬指數","7,270.53","+","170.66","2.40","",
"特選臺灣IC設計報酬指數","5,344.10","+","117.45","2.25","",
"特選臺灣環境永續高股息報酬指數","9,083.35","+","57.17","0.63","",
"臺灣友善環境50報酬指數","6,881.72","+","183.00","2.73","",
"特選臺灣IC設計產業代表報酬指數","6,881.24","+","164.22","2.44","",
"特選臺灣綠能報酬指數","5,751.04","+","59.24","1.04","",
"特選臺灣智慧50報酬指數","6,459.04","+","151.07","2.39","",
"臺灣晶圓製造報酬指數","7,124.36","+","193.97","2.80","",
"臺灣精選高息報酬指數","7,509.40","+","62.40","0.84","",
"臺灣多因子優選高股息30報酬指數","10,153.25","+","70.24","0.70","",
"特選臺灣優利高填息30報酬指數","9,140.69","+","29.81","0.33","",
"特選臺灣科技優息報酬指數","9,687.22","+","129.55","1.36","",
"臺灣半導體收益報酬指數","7,525.26","+","169.82","2.31","",
"臺灣優選成長高股息報酬指數","8,356.41","+","111.63","1.35","",
"特選臺灣ESG低碳高息40報酬指數","8,949.94","+","88.50","1.00","",
"臺灣優選多因子30報酬指數","9,344.66","+","92.84","1.00","",
"臺灣創新科技50報酬指數","8,520.22","+","243.39","2.94","",
"臺灣全市場新經濟產業報酬指數","5,068.00","+","91.62","1.84","",
"臺灣ESG永續高股息等權重報酬指數","6,547.37","+","80.99","1.25","",
"臺灣永續高息中小型報酬指數","5,869.90","+","43.03","0.74","",
"特選臺灣高息優質成長報酬指數","6,223.46","+","50.40","0.82","",
"特選臺灣高息動能報酬指數","6,879.24","+","68.59","1.01","",
"臺灣電子成長高息等權重報酬指數","6,139.88","+","66.85","1.10","",
"特選臺灣優利成長報酬指數","5,315.86","+","45.06","0.85","",
"臺灣價值高息報酬指數","5,828.34","+","36.45","0.63","",
"特選臺灣IC設計動能報酬指數","5,066.17","+","115.71","2.34","",
"臺灣科技高股息報酬指數","5,410.37","+","50.16","0.94","",
"臺灣趨勢動能高股息報酬指數","6,015.71","+","67.94","1.14","",
"特選臺灣科技高息成長報酬指數","5,489.68","+","61.59","1.13","",
"特選臺灣AI優息動能報酬指數","5,166.95","+","90.26","1.78","",
"臺灣優選AI 50報酬指數","5,120.85","+","105.90","2.11","",
"臺灣AI供應鏈聯盟報酬指數","5,835.19","+","114.83","2.01","",
"台灣旗艦動能50報酬指數","5,395.79","+","94.00","1.77","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","14,855.74","+","319.57","2.20","",
"藍籌30報酬指數","15,612.74","+","438.59","2.89","",
"工業菁英30報酬指數","15,950.17","+","363.27","2.33","",
"低波動股利精選30報酬指數","11,682.37","+","133.26","1.15","",
"中小型A級動能50報酬指數","29,045.33","+","418.49","1.46","",
"特選高息低波報酬指數","15,376.18","+","148.61","0.98","",
"臺灣永續報酬指數","16,890.62","+","439.06","2.67","",
"價值投資報酬指數","11,548.41","+","126.94","1.11","",
"存股雙十等權重報酬指數","13,921.12","+","218.55","1.59","",
"特選大蘋果報酬指數","15,085.07","+","350.40","2.38","",
"中小型300報酬指數","14,408.63","+","227.46","1.60","",
"臺灣500報酬指數","14,632.38","+","351.91","2.46","",
"臺灣勞工權益報酬指數","13,068.63","+","222.17","1.73","",
"微波高息精選20報酬指數","10,814.33","+","97.10","0.91","",
"特選世代行動通訊報酬指數","11,583.51","+","108.95","0.95","",
"智慧投資多因子30報酬指數","9,912.94","+","67.18","0.68","",
"特選大蘋果報酬正向兩倍指數","41,618.92","+","1,889.58","4.76","",
"特選大蘋果報酬反向一倍指數","3,367.07","-","82.02","-2.38","",
"特選價值成長報酬指數","13,559.61","+","133.87","1.00","",
"臺灣上櫃永續報酬指數","9,049.04","+","131.82","1.48","",
"特選台股領航報酬指數","15,042.57","+","404.26","2.76","",
"特選Smart多因子報酬指數","11,308.24","+","268.57","2.43","",
"特選ESG高股息報酬指數","9,164.67","+","118.70","1.31","",
"特選上櫃ESG成長報酬指數","5,993.54","+","104.30","1.77","",
"特選上櫃ESG電子菁英報酬指數","6,249.07","+","92.01","1.49","",
"臺灣優息存股報酬指數","6,366.48","+","66.73","1.06","",
"特選上櫃ESG永續高股息報酬指數","8,300.00","+","42.83","0.52","",
"特選臺灣金融高股息存股報酬指數","7,534.10","+","93.60","1.26","",
"特選臺灣產業龍頭存股等權重報酬指數","7,422.85","+","77.07","1.05","",
"上櫃ESG 30報酬指數","7,171.67","+","73.71","1.04","",
"臺灣ESG低碳50報酬指數","8,746.95","+","229.03","2.69","",
"臺灣創新板報酬指數","8,749.25","+","284.59","3.36","",
"特選上櫃ESG龍頭報酬指數","6,492.25","+","97.18","1.52","",
"漲升股利精選高息50報酬指數","6,044.71","+","75.90","1.27","",
"臺灣市值動能50報酬指數","5,232.87","+","134.05","2.63","",
"114年01月06日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","380,808,911,067","3,007,359,625","2,066,210",
"2.台灣存託憑證","1,471,125,637","152,530,590","30,758",
"3.受益憑證","0","0","0",
"4.ETF","38,610,055,815","1,511,109,994","458,399",
"5.受益證券","25,992,475","1,777,306","434",
"6.變更交易股票","6,671,389","643,869","683",
"7.認購(售)權證","2,488,215,190","2,473,996,000","79,822",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","7,781,540","817,000","161",
"14.創新板股票","435,838,245","4,784,939","3,217",
"15.創新板-變更交易方法股票","0","0","0",
"證券合計(1+6+14+15)","381,251,420,701","3,012,788,433","2,070,110",
"總計(1~15)","423,854,591,358","7,153,019,323","2,639,684",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","7,546(20)","741(12)",
"下跌(跌停)","3,578(78)","202(0)",
"持平","665","85",
"未成交","20,270","0",
"無比價","4,062","3",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",

"114年01月06日 每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","26,355,410","34,845","5,292,043,270","198.65","202.30","198.60","202.15","+","6.15","202.10","4","202.15","128","0.00",
="0051","元大中型100","191,550","461","14,800,009","77.40","77.70","76.90","77.70","+","1.15","77.60","4","77.70","18","0.00",
="0052","富邦科技","1,952,717","3,400","388,451,250","197.35","200.45","197.15","199.95","+","5.95","199.90","2","199.95","4","0.00",
="0053","元大電子","29,114","167","3,077,641","104.25","106.70","104.25","106.70","+","3.05","106.40","1","106.75","2","0.00",
="0055","元大MSCI金融","277,362","667","7,873,173","28.17","28.47","28.17","28.40","+","0.27","28.40","1","28.41","15","0.00",
="0056","元大高股息","58,190,990","29,361","2,163,743,223","37.05","37.30","36.99","37.22","+","0.44","37.22","136","37.23","25","0.00",
="0057","富邦摩台","33,067","140","4,863,316","146.05","148.00","146.05","148.00","+","4.10","148.00","19","148.15","1","0.00",
="0061","元大寶滬深","1,978,784","985","36,923,550","18.92","18.98","18.56","18.59","-","0.33","18.58","2","18.59","43","0.00",
="006203","元大MSCI台灣","29,256","133","2,748,815","93.65","94.70","93.60","94.70","+","2.60","94.15","12","94.40","1","0.00",
="006204","永豐臺灣加權","37,921","112","4,440,802","116.70","118.05","116.70","117.90","+","2.60","117.50","51","117.90","1","0.00",
="006205","富邦上証","2,554,889","1,101","81,542,033","32.23","32.29","31.72","31.84","-","0.47","31.83","5","31.84","172","0.00",
="006206","元大上證50","219,992","786","6,690,202","30.66","30.66","30.20","30.42","-","0.31","30.35","1","30.42","47","0.00",
="006207","復華滬深","335,726","693","8,165,420","24.40","24.50","24.12","24.18","-","0.38","24.16","1","24.18","51","0.00",
="006208","富邦台50","21,240,283","28,181","2,472,431,971","115.20","117.20","115.10","117.00","+","3.50","116.95","106","117.00","131","0.00",
="00625K","富邦上証+R","0","0","0","--","--","--","--"," ","0.00","7.15","5","7.20","5","0.00",
="00631L","元大台灣50正2","10,398,110","11,815","2,579,064,156","244.80","251.25","244.10","251.15","+","13.05","251.10","7","251.15","51","0.00",
="00632R","元大台灣50反1","40,861,880","8,976","918,992,906","22.66","22.69","22.35","22.35","-","0.61","22.35","1,386","22.36","401","0.00",
="00633L","富邦上証正2","19,866,191","3,768","753,113,665","38.35","38.46","37.18","37.50","-","1.00","37.50","455","37.51","5","0.00",
="00634R","富邦上証反1","903,880","49","3,758,636","4.15","4.18","4.13","4.17","+","0.04","4.17","202","4.18","45","0.00",
="00635U","期元大S&P黃金","843,675","523","25,434,624","30.19","30.24","30.09","30.10","-","0.31","30.09","16","30.10","251","0.00",
="00636","國泰中國A50","2,359,443","1,560","52,765,384","22.65","22.67","22.19","22.30","-","0.38","22.30","6","22.33","223","0.00",
="00636K","國泰中國A50+U","500","1","3,400","6.80","6.80","6.80","6.80","-","0.12","6.78","10","6.82","6","0.00",
="00637L","元大滬深300正2","161,795,110","19,185","2,484,502,941","15.58","15.62","15.08","15.20","-","0.42","15.20","4,251","15.22","39","0.00",
="00638R","元大滬深300反1","1,340,492","95","11,783,768","8.76","8.86","8.72","8.81","+","0.09","8.81","10","8.83","114","0.00",
="00639","富邦深100","2,496,973","1,130","28,882,772","11.67","11.67","11.49","11.50","-","0.19","11.50","17","11.51","153","0.00",
="00640L","富邦日本正2","808,848","162","43,684,846","54.40","54.55","53.50","53.80","+","0.90","53.70","156","53.80","146","0.00",
="00641R","富邦日本反1","804,867","118","4,846,417","6.04","6.04","5.99","6.03","-","0.04","6.02","251","6.04","309","0.00",
="00642U","期元大S&P石油","3,963,191","843","69,816,516","17.64","17.72","17.53","17.53","+","0.07","17.53","2,826","17.54","37","0.00",
="00643","群益深証中小","5,669,573","423","70,724,949","12.53","12.58","12.39","12.41","-","0.20","12.40","8","12.41","129","0.00",
="00643K","群益深証中小+R","0","0","0","--","--","--","--"," ","0.00","2.78","3","2.82","2","0.00",
="00645","富邦日本","561,689","847","21,377,411","38.23","38.35","37.92","38.00","+","0.23","38.00","219","38.01","5","0.00",
="00646","元大S&P500","8,852,892","3,290","540,598,298","60.90","61.20","60.90","61.20","+","0.95","61.15","313","61.20","587","0.00",
="00647L","元大S&P500正2","391,508","215","38,929,518","99.50","99.60","99.30","99.60","+","2.00","99.55","152","99.70","17","0.00",
="00648R","元大S&P500反1","483,484","35","2,505,525","5.18","5.19","5.18","5.18","-","0.05","5.18","827","5.19","1,899","0.00",
="00650L","復華香港正2","10,348,709","1,130","122,532,105","11.93","11.99","11.73","11.74","-","0.05","11.74","453","11.75","53","0.00",
="00651R","復華香港反1","85,150","20","650,558","7.59","7.66","7.59","7.66","+","0.02","7.64","564","7.66","199","0.00",
="00652","富邦印度","413,436","991","15,686,219","37.84","38.01","37.66","37.69","-","0.13","37.68","1","37.69","99","0.00",
="00653L","富邦印度正2","412,718","226","24,126,755","58.80","58.95","57.80","57.85","-","0.85","57.80","9","57.85","3","0.00",
="00654R","富邦印度反1","23,962","12","158,213","6.60","6.63","6.59","6.62","+","0.02","6.65","24","6.67","96","0.00",
="00655L","國泰中國A50正2","11,209,820","1,832","286,237,156","25.88","25.97","25.09","25.33","-","0.68","25.33","37","25.35","5","0.00",
="00656R","國泰中國A50反1","559,000","51","4,334,970","7.69","7.82","7.69","7.79","+","0.10","7.77","400","7.79","161","0.00",
="00657","國泰日經225","19,479","93","895,110","46.10","46.10","45.90","45.98","-","0.02","45.98","98","46.03","50","0.00",
="00657K","國泰日經225+U","200","2","2,808","14.04","14.04","14.04","14.04","-","0.18","14.01","10","14.05","3","0.00",
="00660","元大歐洲50","5,769","73","202,246","35.12","35.12","35.10","35.11","-","0.16","35.10","21","35.12","35","0.00",
="00661","元大日經225","244,878","215","12,313,959","50.45","50.50","50.15","50.30","+","0.20","50.25","29","50.30","299","0.00",
="00662","富邦NASDAQ","6,845,721","3,387","617,919,014","90.05","90.50","90.05","90.50","+","1.50","90.45","2","90.50","2","0.00",
="00663L","國泰臺灣加權正2","43,381","46","9,750,871","223.10","228.70","222.85","228.40","+","11.25","228.15","56","228.60","67","0.00",
="00664R","國泰臺灣加權反1","23,100,488","1,414","84,038,134","3.66","3.67","3.61","3.61","-","0.10","3.61","4,424","3.62","673","0.00",
="00665L","富邦琤肭磪囓2","31,914,065","2,302","260,543,169","8.16","8.26","8.08","8.09"," ","0.00","8.09","182","8.10","308","0.00",
="00666R","富邦琤肭磪齯1","31,000","10","385,260","12.45","12.45","12.40","12.41","-","0.05","12.44","102","12.48","121","0.00",
="00668","國泰美國道瓊","384,699","210","19,614,727","51.00","51.10","50.90","50.95","+","0.25","50.95","144","51.00","6","0.00",
="00668K","國泰美國道瓊+U","200","2","3,104","15.52","15.52","15.52","15.52","+","0.13","15.50","10","15.54","3","0.00",
="00669R","國泰美國道瓊反1","1,348,300","86","9,035,314","6.70","6.71","6.70","6.70","-","0.05","6.70","1,044","6.71","1,178","0.00",
="00670L","富邦NASDAQ正2","1,980,722","1,789","270,026,524","136.05","136.70","136.05","136.65","+","3.90","136.65","72","136.70","19","0.00",
="00671R","富邦NASDAQ反1","5,769,300","184","20,023,100","3.48","3.48","3.47","3.47","-","0.05","3.46","6,477","3.47","479","0.00",
="00673R","期元大S&P原油反1","57,280,608","3,458","401,739,181","7.02","7.05","6.98","7.05","-","0.05","7.04","591","7.05","4,207","0.00",
="00674R","期元大S&P黃金反1","383,000","66","3,678,970","9.59","9.63","9.58","9.63","+","0.11","9.63","41","9.64","137","0.00",
="00675L","富邦臺灣加權正2","9,710,657","6,902","961,001,209","97.65","100.20","97.40","100.00","+","5.05","99.95","12","100.00","54","0.00",
="00676R","富邦臺灣加權反1","22,098,647","721","44,806,760","2.04","2.05","2.01","2.02","-","0.06","2.01","8,578","2.02","98","0.00",
="00678","群益那斯達克生技","525,124","93","14,850,892","28.35","28.36","28.25","28.36","+","0.08","28.30","151","28.36","29","0.00",
